Timestamp,relative_humidity,wind_speed,visibility,sea_level_pressure,pressure,dew_point,snow,uv_index,solar_radiation,wind_direction,apparent_temperature,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,O3,CO,NO2
2019-01-01 00:00:00,85.0,4.0,0.5,1025.05,991.6,0.0,0.0,0.0,0.0,180,0.8,4.1,0.0,70,0,1,1,2019,0,1,54.87990188598633,7.21999979019165,0.8583999872207642,53.40340042114258
2019-01-01 01:00:00,84.0,4.0,0.5,1024.0,994.3,-1.3,0.0,0.0,0.0,30,-1.1,2.6,0.0,70,1,1,1,2019,0,1,64.39990234375,4.940000057220459,1.0440000295639038,56.45980072021485
2019-01-01 02:00:00,83.0,4.4,5.0,1025.0,995.1,-1.1,0.0,0.0,0.0,60,-1.8,2.2,0.0,71,2,1,1,2019,0,1,52.25,7.420000076293945,0.8352000117301941,36.500301361083984
2019-01-01 03:00:00,84.0,4.4,5.0,1024.95,995.15,-0.1,0.0,0.0,0.0,125,-2.0,2.0,0.0,73,3,1,1,2019,0,1,53.849998474121094,4.380000114440918,0.9395999908447266,50.42399978637695
2019-01-01 04:00:00,84.0,4.0,5.0,1025.15,995.2,-1.1,0.0,0.0,0.0,110,-2.3,1.6,0.0,73,4,1,1,2019,0,1,61.59000015258789,7.5,0.7307999730110168,36.385501861572266
2019-01-01 05:00:00,86.0,4.0,5.0,1025.8,995.7,-2.1,0.0,0.0,0.0,150,-2.9,1.1,0.0,71,5,1,1,2019,0,1,40.0098991394043,11.5,0.4756000041961671,19.214599609375
2019-01-01 06:00:00,86.0,4.0,0.5,1026.45,992.6,-3.0,0.0,0.0,0.0,165,-3.1,0.9,0.0,67,6,1,1,2019,0,1,31.09000015258789,14.739999771118164,0.30160000920295715,12.68239974975586
2019-01-01 07:00:00,85.0,4.0,0.5,1026.35,992.55,-3.1,0.0,1.3,81.389,195,-2.6,1.4,0.0,61,7,1,1,2019,0,1,25.13999938964844,15.859999656677244,0.2784000039100647,9.645500183105467
2019-01-01 08:00:00,83.0,4.4,1.0,1026.3,992.85,-0.1,0.0,2.5,226.255,95,0.6,4.2,0.0,26,8,1,1,2019,0,1,18.59000015258789,13.300000190734865,0.33640000224113464,14.2677001953125
2019-01-01 09:00:00,77.0,4.8,1.5,1026.2,992.95,-1.3,0.0,3.6,333.038,340,2.6,5.9,0.0,3,9,1,1,2019,0,1,18.540000915527344,15.0,0.4059999883174896,15.356399536132812
2019-01-01 10:00:00,59.0,4.8,5.0,1025.2,992.0,-4.2,0.0,4.1,392.91,350,3.1,6.3,0.0,1,10,1,1,2019,0,1,13.859999656677244,18.26000022888184,0.2784000039100647,13.675600051879885
2019-01-01 11:00:00,53.0,4.8,5.0,1024.2,991.15,-4.2,0.0,4.1,399.94,345,7.3,7.3,0.0,0,11,1,1,2019,0,1,1.2799999713897705,25.8799991607666,0.2784000039100647,10.428600311279297
2019-01-01 12:00:00,55.0,4.8,5.0,1023.2,990.25,-5.2,0.0,3.8,353.27,335,7.8,7.8,0.0,0,12,1,1,2019,0,1,11.010000228881836,33.540000915527344,0.2899999916553497,13.33180046081543
2019-01-01 13:00:00,57.0,4.4,1.5,1023.05,990.05,-5.2,0.0,3.0,258.776,325,7.3,7.3,0.0,9,13,1,1,2019,0,1,33.59000015258789,31.940000534057607,0.3596000075340271,23.60759925842285
2019-01-01 14:00:00,57.0,4.0,0.5,1022.9,989.75,-5.0,0.0,1.8,126.269,345,2.9,5.8,0.0,41,14,1,1,2019,0,1,58.72000122070313,34.740001678466804,0.3131999969482422,21.77400016784668
2019-01-01 15:00:00,65.0,4.4,1.0,1022.75,989.45,-4.3,0.0,1.5,8.12653,335,1.1,4.6,0.0,36,15,1,1,2019,0,1,29.34000015258789,36.0,0.2784000039100647,21.96500015258789
2019-01-01 16:00:00,73.0,4.0,1.5,1023.05,989.65,-4.3,0.0,0.0,0.0,360,0.6,4.0,0.0,3,16,1,1,2019,0,1,62.02000045776367,36.79999923706055,0.20880000293254847,17.705699920654297
2019-01-01 17:00:00,75.0,4.0,5.0,1023.3,989.7,-4.3,0.0,0.0,0.0,240,-1.2,2.5,0.0,1,17,1,1,2019,0,1,52.15999984741211,20.65999984741211,0.6263999938964844,47.44440078735352
2019-01-01 18:00:00,79.0,3.6,1.5,1023.6,989.85,-5.3,0.0,0.0,0.0,145,-2.5,1.2,0.0,4,18,1,1,2019,0,1,47.97999954223633,23.15999984741211,0.5335999727249146,35.965301513671875
2019-01-01 19:00:00,81.0,3.2,1.5,1023.0,992.9,-4.2,0.0,0.0,0.0,40,-3.5,0.1,0.0,6,19,1,1,2019,0,1,50.15999984741211,14.380000114440918,0.6032000184059143,46.22200012207031
2019-01-01 20:00:00,80.0,3.2,5.0,1022.45,992.3,-4.0,0.0,0.0,0.0,0,-4.3,-0.5,0.0,1,20,1,1,2019,0,1,52.43989944458008,10.359999656677246,0.5568000078201294,34.47549819946289
2019-01-01 21:00:00,82.0,2.8,5.0,1023.1,989.1,-5.3,0.0,0.0,0.0,210,-4.8,-1.3,0.0,1,21,1,1,2019,0,1,106.88999938964844,3.859999895095825,2.4244000911712646,54.68310165405274
2019-01-01 22:00:00,84.0,2.8,5.0,1021.55,991.25,-6.2,0.0,0.0,0.0,0,-4.8,-1.2,0.0,1,22,1,1,2019,0,1,177.49000549316406,3.1800000667572017,2.6215999126434326,60.01240158081055
2019-01-01 23:00:00,85.0,3.2,5.0,1021.15,990.75,-6.2,0.0,0.0,0.0,0,-6.0,-1.9,0.0,1,23,1,1,2019,0,1,173.10000610351562,4.099999904632568,3.166800022125244,72.1218032836914
2019-01-02 00:00:00,86.0,3.2,1.5,1021.15,986.9,-6.2,0.0,0.0,0.0,135,-8.6,-4.0,0.0,13,0,2,1,2019,0,0,157.30999755859375,2.700000047683716,1.902400016784668,41.10319900512695
2019-01-02 01:00:00,88.0,3.6,1.5,1021.65,987.3,-7.2,0.0,0.0,0.0,0,-9.6,-4.6,0.0,4,1,2,1,2019,0,0,103.31999969482422,1.5399999618530271,1.496399998664856,37.4551010131836
2019-01-02 02:00:00,88.0,3.6,1.5,1022.15,987.7,-8.2,0.0,0.0,0.0,0,-10.0,-4.9,0.0,4,2,2,1,2019,0,0,79.65989685058594,5.679999828338622,1.0324000120162964,23.81769943237305
2019-01-02 03:00:00,88.0,3.2,1.0,1022.65,988.15,-8.2,0.0,0.0,0.0,140,-10.3,-5.5,0.0,23,3,2,1,2019,0,0,53.040000915527344,5.980000019073486,1.218000054359436,24.88730049133301
2019-01-02 04:00:00,86.0,3.2,1.5,1021.5,987.0,-9.2,0.0,0.0,0.0,0,-10.7,-5.8,0.0,13,4,2,1,2019,0,0,121.3000030517578,4.1599998474121085,1.7747999429702759,24.96369934082031
2019-01-02 05:00:00,87.0,3.2,1.5,1020.4,985.85,-9.2,0.0,0.0,0.0,0,-11.5,-6.5,0.0,3,5,2,1,2019,0,0,75.05989837646484,2.700000047683716,1.3223999738693235,21.105499267578125
2019-01-02 06:00:00,88.0,2.8,1.5,1019.25,984.7,-9.2,0.0,0.0,0.0,125,-11.3,-6.7,0.0,2,6,2,1,2019,0,0,84.18990325927734,2.1600000858306885,1.1252000331878662,23.741300582885746
2019-01-02 07:00:00,87.0,2.8,5.0,1018.7,984.45,-9.2,0.0,2.3,95.83,15,-8.5,-4.3,0.0,1,7,2,1,2019,0,0,78.87000274658203,1.0,1.426800012588501,37.779598236083984
2019-01-02 08:00:00,87.0,2.4,1.5,1018.2,984.1,-6.2,0.0,2.8,228.449,0,-6.5,-3.0,0.0,9,8,2,1,2019,0,0,93.86000061035156,1.2799999713897705,1.5543999671936035,34.47549819946289
2019-01-02 09:00:00,82.0,3.2,1.0,1017.65,983.8,-4.2,0.0,2.8,326.937,145,-5.3,-1.4,0.0,34,9,2,1,2019,0,0,74.4800033569336,2.440000057220459,1.1368000507354736,32.69919967651367
2019-01-02 10:00:00,78.0,4.0,5.0,1016.75,983.15,-4.2,0.7,2.1,301.916,150,-3.7,0.5,0.0,71,10,2,1,2019,0,0,61.61000061035156,8.859999656677246,1.1832000017166138,27.29369926452637
2019-01-02 11:00:00,79.0,4.8,5.0,1015.85,982.3,-3.1,0.2,1.5,174.774,115,-3.9,0.8,0.0,92,11,2,1,2019,0,0,48.290000915527344,14.079999923706055,1.3107999563217163,37.837100982666016
2019-01-02 12:00:00,76.0,5.2,5.0,1014.95,981.5,-3.1,0.2,1.3,139.39700000000002,230,-3.6,1.1,0.0,94,12,2,1,2019,0,0,106.25,10.399999618530273,1.2527999877929688,49.71709823608398
2019-01-02 13:00:00,75.0,5.2,5.0,1015.1,981.7,-3.1,0.0,1.1,102.431,275,-2.9,1.7,0.0,94,13,2,1,2019,0,0,104.55999755859376,12.079999923706055,1.2760000228881836,38.620201110839844
2019-01-02 14:00:00,80.0,4.8,5.0,1015.2,981.9,-2.1,0.0,0.9,55.1645,280,-1.8,2.4,0.0,93,14,2,1,2019,0,0,99.0198974609375,4.820000171661377,1.8212000131607056,76.41929626464844
2019-01-02 15:00:00,81.0,4.0,5.0,1015.35,982.0,-1.1,0.0,0.7,3.68895,270,-1.7,2.1,0.0,92,15,2,1,2019,0,0,109.0,7.119999885559082,1.4615999460220337,75.71240234375
2019-01-02 16:00:00,80.0,4.4,5.0,1015.5,982.15,-1.1,0.0,0.0,0.0,315,-2.1,1.9,0.0,89,16,2,1,2019,0,0,73.7300033569336,7.099999904632568,1.3919999599456787,75.00589752197266
2019-01-02 17:00:00,74.0,4.8,5.0,1015.6,982.3,-2.1,0.0,0.0,0.0,320,-1.9,2.4,0.0,93,17,2,1,2019,0,0,81.98999786376953,4.820000171661377,1.2064000368118286,67.15560150146484
2019-01-02 18:00:00,71.0,4.4,5.0,1015.75,982.35,-2.1,0.0,0.0,0.0,300,-2.3,1.9,0.0,92,18,2,1,2019,0,0,69.98000335693361,12.420000076293945,0.9164000153541564,58.80889892578125
2019-01-02 19:00:00,72.0,4.8,5.0,1015.9,982.45,-3.1,0.0,0.0,0.0,260,-2.7,1.7,0.0,92,19,2,1,2019,0,0,33.65999984741211,13.760000228881836,0.9628000259399414,67.82430267333984
2019-01-02 20:00:00,74.0,5.2,5.0,1016.1,982.65,-2.1,0.0,0.0,0.0,275,-3.0,1.6,0.0,93,20,2,1,2019,0,0,26.45000076293945,15.68000030517578,0.881600022315979,67.69020080566406
2019-01-02 21:00:00,77.0,5.2,5.0,1016.25,982.75,-1.1,0.2,0.0,0.0,255,-3.7,1.1,0.0,93,21,2,1,2019,0,0,39.65999984741211,14.520000457763672,0.8352000117301941,63.450401306152344
2019-01-02 22:00:00,79.0,5.6,5.0,1016.15,982.6,-1.1,0.0,0.0,0.0,160,-4.0,0.9,0.0,93,22,2,1,2019,0,0,37.38999938964844,17.65999984741211,0.7075999975204468,23.72220039367676
2019-01-02 23:00:00,79.0,6.0,5.0,1015.95,982.35,-1.1,0.0,0.0,0.0,330,-5.1,0.3,0.0,92,23,2,1,2019,0,0,30.93000030517578,18.459999084472656,0.7192000150680542,4.106500148773193
2019-01-03 00:00:00,77.0,6.0,5.0,1015.85,982.2,-1.1,0.0,0.0,0.0,315,-5.3,0.1,0.0,91,0,3,1,2019,0,0,28.84000015258789,26.68000030517578,0.5451999902725221,19.233699798583984
2019-01-03 01:00:00,77.0,6.0,5.0,1015.75,982.1,0.0,0.7,0.0,0.0,0,-5.3,0.1,0.0,93,1,3,1,2019,0,0,16.069999694824222,22.13999938964844,0.7192000150680542,26.30069923400879
2019-01-03 02:00:00,75.0,5.6,5.0,1015.7,982.05,0.0,0.7,0.0,0.0,0,-5.2,0.1,0.0,94,2,3,1,2019,0,0,41.349998474121094,20.65999984741211,0.7423999905586243,23.282899856567386
2019-01-03 03:00:00,74.0,5.6,5.0,1015.6,981.95,0.0,0.7,0.0,0.0,110,-5.2,0.0,0.0,94,3,3,1,2019,0,0,34.900001525878906,23.540000915527344,0.5451999902725221,12.01389980316162
2019-01-03 04:00:00,73.0,6.4,5.0,1015.15,985.35,-1.1,0.7,0.0,0.0,0,-5.4,0.2,0.0,94,4,3,1,2019,0,0,44.310001373291016,24.0,0.4988000094890594,8.575900077819824
2019-01-03 05:00:00,75.0,6.0,5.0,1015.3,985.5,0.0,0.7,0.0,0.0,0,-5.3,0.1,0.0,94,5,3,1,2019,0,0,20.15999984741211,38.02000045776367,0.3479999899864197,3.705399990081787
2019-01-03 06:00:00,73.0,6.4,5.0,1016.5,982.85,-1.1,0.7,0.0,0.0,285,-5.6,0.0,0.0,95,6,3,1,2019,0,0,24.38999938964844,29.84000015258789,0.3479999899864197,19.310100555419922
2019-01-03 07:00:00,74.0,7.6,5.0,1016.1,986.25,-1.1,0.7,0.8,33.3064,250,-6.0,0.1,0.0,96,7,3,1,2019,0,0,27.899999618530273,19.540000915527344,0.4756000041961671,36.40439987182617
2019-01-03 08:00:00,76.0,9.2,5.0,1016.75,986.9,-2.1,1.4,1.0,74.1402,145,-6.5,0.2,0.0,97,8,3,1,2019,0,0,37.86999893188477,10.920000076293944,1.0091999769210815,67.59510040283203
2019-01-03 09:00:00,73.0,10.0,5.0,1017.35,983.7,-2.1,0.7,1.2,100.36,305,-6.3,0.6,0.0,98,9,3,1,2019,0,0,31.440000534057607,13.100000381469727,0.7888000011444092,63.73669815063477
2019-01-03 10:00:00,78.0,10.4,5.0,1017.2,983.6,-1.1,0.2,1.3,108.862,130,-6.2,0.8,0.0,99,10,3,1,2019,0,0,35.68989944458008,11.34000015258789,0.974399983882904,71.87310028076172
2019-01-03 11:00:00,65.0,10.4,5.0,1017.0,983.4,-1.1,0.2,1.4,130.644,180,-6.1,0.8,0.0,97,11,3,1,2019,0,0,44.18989944458008,15.920000076293945,0.8931999802589417,53.86180114746094
2019-01-03 12:00:00,61.0,10.4,5.0,1016.85,983.25,-3.1,0.7,1.3,124.133,305,-6.6,0.5,0.0,96,12,3,1,2019,0,0,31.90999984741211,19.899999618530273,0.7656000256538391,18.164100646972656
2019-01-03 13:00:00,60.0,10.0,5.0,1017.1,983.45,-3.1,1.0,1.1,91.4894,330,-7.3,-0.2,0.0,96,13,3,1,2019,0,0,28.270000457763672,20.040000915527344,0.8352000117301941,49.56470108032226
2019-01-03 14:00:00,61.0,9.6,5.0,1017.35,983.6,-2.1,1.0,0.8,47.0762,145,-8.0,-0.8,0.0,96,14,3,1,2019,0,0,41.650001525878906,18.8799991607666,0.8700000047683716,51.359901428222656
2019-01-03 15:00:00,63.0,9.2,5.0,1017.6,983.85,-2.1,1.0,0.7,3.71499,215,-7.6,-0.7,0.0,96,15,3,1,2019,0,0,43.27999877929688,20.540000915527344,0.8119999766349792,51.91379928588867
2019-01-03 16:00:00,61.0,9.6,5.0,1018.2,984.35,-7.2,1.5,0.0,0.0,155,-8.4,-1.1,0.0,97,16,3,1,2019,0,0,64.84999847412111,20.34000015258789,0.8119999766349792,59.11449813842773
2019-01-03 17:00:00,61.0,9.2,5.0,1018.75,984.8,-6.3,1.5,0.0,0.0,345,-8.8,-1.6,0.0,97,17,3,1,2019,0,0,65.7698974609375,17.239999771118164,0.974399983882904,53.07889938354492
2019-01-03 18:00:00,59.0,8.4,5.0,1019.35,985.35,-7.3,1.5,0.0,0.0,160,-8.7,-1.7,0.0,97,18,3,1,2019,0,0,65.92990112304689,23.979999542236328,0.7656000256538391,45.17129898071289
2019-01-03 19:00:00,59.0,8.0,5.0,1019.65,985.65,-7.3,1.5,0.0,0.0,135,-8.7,-1.9,0.0,96,19,3,1,2019,0,0,53.209999084472656,23.18000030517578,0.6728000044822693,39.708900451660156
2019-01-03 20:00:00,62.0,7.6,5.0,1020.05,986.05,-7.3,1.5,0.0,0.0,290,-8.6,-1.9,0.0,96,20,3,1,2019,0,0,41.15999984741211,22.520000457763672,0.6728000044822693,35.544898986816406
2019-01-03 21:00:00,63.0,7.6,5.0,1020.35,986.25,-7.3,1.5,0.0,0.0,285,-9.1,-2.3,0.0,95,21,3,1,2019,0,0,31.01000022888184,22.520000457763672,0.6147999763488771,37.09199905395508
2019-01-03 22:00:00,64.0,7.2,5.0,1019.95,989.8,-6.0,1.5,0.0,0.0,255,-8.5,-1.9,0.0,95,22,3,1,2019,0,0,38.849998474121094,23.520000457763672,0.6611999869346619,33.749698638916016
2019-01-03 23:00:00,65.0,6.8,5.0,1020.1,989.95,-7.2,1.5,0.0,0.0,265,-8.3,-1.9,0.0,95,23,3,1,2019,0,0,22.770000457763672,32.61999893188477,0.5220000147819519,11.612799644470215
2019-01-04 00:00:00,66.0,6.8,5.0,1020.3,990.1,-7.2,1.5,0.0,0.0,290,-8.6,-2.2,0.0,95,0,4,1,2019,0,0,20.739999771118164,33.299999237060554,0.6147999763488771,9.970199584960938
2019-01-04 01:00:00,66.0,6.8,5.0,1020.3,990.1,-7.2,1.5,0.0,0.0,275,-8.5,-2.1,0.0,95,1,4,1,2019,0,0,8.680000305175781,38.43999862670898,0.487199991941452,19.940399169921875
2019-01-04 02:00:00,63.0,6.4,5.0,1020.8,990.6,-7.2,1.5,0.0,0.0,265,-8.4,-2.1,0.0,94,2,4,1,2019,0,0,8.829999923706055,46.7599983215332,0.3479999899864197,3.762700080871582
2019-01-04 03:00:00,64.0,6.4,5.0,1021.45,987.3,-7.2,1.5,0.0,0.0,280,-9.2,-2.8,0.0,94,3,4,1,2019,0,0,17.360000610351562,48.31999969482422,0.25519999861717224,2.196500062942505
2019-01-04 04:00:00,64.0,6.4,5.0,1021.8,987.6,-6.2,1.5,0.0,0.0,275,-9.5,-3.0,0.0,96,4,4,1,2019,0,0,16.719999313354492,48.22000122070313,0.22040000557899475,4.698599815368652
2019-01-04 05:00:00,64.0,6.4,5.0,1022.15,987.95,-6.2,1.5,0.0,0.0,285,-9.5,-3.0,0.0,96,5,4,1,2019,0,0,11.460000038146973,46.18000030517578,0.23199999332427976,0.17190000414848328
2019-01-04 06:00:00,71.0,6.0,5.0,1022.5,988.35,-7.2,0.0,0.0,0.0,325,-8.8,-2.6,0.0,95,6,4,1,2019,0,0,16.440000534057614,36.7599983215332,0.3248000144958496,15.20359992980957
2019-01-04 07:00:00,74.0,6.4,5.0,1023.4,989.25,-9.3,0.0,0.8,37.707,315,-8.7,-2.4,0.0,94,7,4,1,2019,0,0,20.540000915527344,23.479999542236328,0.4639999866485596,35.010299682617195
2019-01-04 08:00:00,64.0,6.8,5.0,1024.25,990.1,-9.3,0.0,1.1,99.8997,345,-8.8,-2.3,0.0,92,8,4,1,2019,0,0,28.90999984741211,14.34000015258789,0.8235999941825867,62.11320114135742
2019-01-04 09:00:00,57.0,6.8,5.0,1025.15,990.95,-9.3,0.0,1.4,159.797,325,-8.5,-2.1,0.0,90,9,4,1,2019,0,0,32.65999984741211,19.13999938964844,0.7075999975204468,57.83480072021485
2019-01-04 10:00:00,57.0,6.8,5.0,1024.4,990.25,-9.3,1.5,1.5,164.405,350,-8.6,-2.1,0.0,93,10,4,1,2019,0,0,32.529998779296875,22.299999237060547,0.6380000114440918,44.57939910888672
2019-01-04 11:00:00,50.0,6.8,5.0,1023.7,989.55,-9.3,0.0,1.6,184.787,300,-8.5,-2.0,0.0,91,11,4,1,2019,0,0,38.27000045776367,16.920000076293945,0.9628000259399414,73.24849700927734
2019-01-04 12:00:00,49.0,6.8,5.0,1022.95,988.85,-8.0,0.0,1.6,204.537,310,-8.1,-1.8,0.0,85,12,4,1,2019,0,0,29.18000030517578,27.940000534057607,0.5799999833106995,38.35279846191406
2019-01-04 13:00:00,48.0,6.8,5.0,1023.6,989.45,-6.3,0.0,1.2,121.233,295,-8.6,-2.1,0.0,91,13,4,1,2019,0,0,31.3799991607666,33.799999237060554,0.5684000253677368,32.240798950195305
2019-01-04 14:00:00,52.0,6.8,5.0,1024.3,990.15,-8.0,0.0,0.9,57.1392,345,-8.1,-1.8,0.0,93,14,4,1,2019,0,0,43.11000061035156,27.86000061035156,0.6844000220298767,45.34320068359375
2019-01-04 15:00:00,56.0,6.4,5.0,1024.95,990.75,-9.2,0.0,0.7,4.98447,340,-8.5,-2.2,0.0,93,15,4,1,2019,0,0,41.38999938964844,22.540000915527344,0.7423999905586243,54.47320175170898
2019-01-04 16:00:00,58.0,6.8,5.0,1025.4,991.1,-8.2,1.5,0.0,0.0,335,-9.1,-2.5,0.0,96,16,4,1,2019,0,0,51.47000122070313,26.440000534057607,0.6728000044822693,37.81779861450195
2019-01-04 17:00:00,59.0,6.8,5.0,1025.8,991.45,-7.2,1.5,0.0,0.0,270,-10.0,-3.3,0.0,96,17,4,1,2019,0,0,40.91999816894531,25.520000457763672,0.7423999905586243,36.69110107421875
2019-01-04 18:00:00,63.0,6.4,5.0,1026.25,991.85,-5.0,3.0,0.0,0.0,290,-10.2,-3.6,0.0,95,18,4,1,2019,0,0,32.919998168945305,27.81999969482422,0.6263999938964844,20.265100479125977
2019-01-04 19:00:00,66.0,6.0,5.0,1025.3,994.75,-5.2,1.5,0.0,0.0,265,-10.0,-3.6,0.0,94,19,4,1,2019,0,0,46.709999084472656,25.0,0.6959999799728394,39.65140151977539
2019-01-04 20:00:00,75.0,6.0,5.0,1025.35,994.8,-5.2,1.5,0.0,0.0,125,-10.1,-3.6,0.0,93,20,4,1,2019,0,0,37.84000015258789,23.79999923706055,0.7423999905586243,42.5547981262207
2019-01-04 21:00:00,77.0,6.0,5.0,1025.4,994.8,-6.2,2.0,0.0,0.0,280,-10.7,-4.1,0.0,92,21,4,1,2019,0,0,49.93000030517578,29.3799991607666,0.6147999763488771,8.423100471496582
2019-01-04 22:00:00,81.0,5.6,5.0,1025.2,994.55,-6.2,2.0,0.0,0.0,270,-10.8,-4.4,0.0,92,22,4,1,2019,0,0,47.97999954223633,22.70000076293945,0.7656000256538391,28.63089942932129
2019-01-04 23:00:00,77.0,5.6,5.0,1024.5,993.85,-6.2,2.0,0.0,0.0,285,-10.8,-4.4,0.0,92,23,4,1,2019,0,0,63.209999084472656,17.15999984741211,1.0207999944686892,5.4816999435424805
2019-01-05 00:00:00,75.0,5.6,5.0,1025.75,991.25,-6.2,2.0,0.0,0.0,335,-10.9,-4.5,0.0,90,0,5,1,2019,0,0,46.2400016784668,26.5,0.7656000256538391,11.230799674987793
2019-01-05 01:00:00,73.0,5.6,5.0,1024.05,993.55,-7.2,1.5,0.0,0.0,260,-10.3,-4.0,0.0,82,1,5,1,2019,0,0,51.31000137329102,29.440000534057607,0.6728000044822693,21.984100341796875
2019-01-05 02:00:00,70.0,5.6,5.0,1023.8,993.3,-8.2,0.0,0.0,0.0,0,-10.3,-4.0,0.0,79,2,5,1,2019,0,0,35.7598991394043,27.07999992370605,0.7192000150680542,25.32659912109375
2019-01-05 03:00:00,71.0,5.2,5.0,1023.05,992.6,-8.2,0.0,0.0,0.0,125,-10.1,-4.1,0.0,72,3,5,1,2019,0,0,33.740001678466804,34.0,0.5451999902725221,13.618300437927244
2019-01-05 04:00:00,68.0,4.8,0.5,1023.0,992.55,-8.2,0.0,0.0,0.0,270,-9.9,-4.1,0.0,65,4,5,1,2019,0,0,33.40999984741211,37.65999984741211,0.3944000005722046,8.423100471496582
2019-01-05 05:00:00,68.0,4.8,0.5,1022.95,992.5,-8.2,0.0,0.0,0.0,0,-10.0,-4.1,0.0,64,5,5,1,2019,0,0,26.690000534057607,40.68000030517578,0.3479999899864197,2.2346999645233154
2019-01-05 06:00:00,69.0,4.4,0.5,1023.55,989.15,-8.2,0.0,0.0,0.0,295,-9.9,-4.3,0.0,59,6,5,1,2019,0,0,33.959999084472656,31.65999984741211,0.41760000586509705,13.637399673461914
2019-01-05 07:00:00,69.0,4.4,1.0,1023.45,989.1,-8.2,0.0,1.8,94.5837,130,-9.6,-4.1,0.0,34,7,5,1,2019,0,0,36.560001373291016,26.8799991607666,0.5568000078201294,26.93099975585937
2019-01-05 08:00:00,68.0,4.0,1.0,1023.45,989.15,-8.2,0.0,2.4,227.419,265,-8.4,-3.4,0.0,30,8,5,1,2019,0,0,41.68989944458008,20.34000015258789,0.6844000220298767,44.67470169067383
2019-01-05 09:00:00,63.0,4.0,1.5,1023.35,989.1,-8.2,0.0,3.3,336.4190000000001,285,-7.8,-2.9,0.0,17,9,5,1,2019,0,0,33.080001831054695,25.540000915527344,0.6380000114440918,35.755001068115234
2019-01-05 10:00:00,55.0,4.0,1.5,1022.1,987.95,-8.2,0.0,3.7,398.201,320,-7.0,-2.3,0.0,16,10,5,1,2019,0,0,42.02000045776367,19.18000030517578,0.8700000047683716,44.235599517822266
2019-01-05 11:00:00,53.0,4.0,1.5,1020.95,986.95,-8.2,0.0,4.0,407.548,180,-6.6,-1.9,0.0,5,11,5,1,2019,0,0,51.29999923706055,32.97999954223633,0.6147999763488771,13.446399688720705
2019-01-05 12:00:00,53.0,3.6,5.0,1019.7,985.75,-9.2,0.0,3.8,362.28,170,-5.6,-1.3,0.0,1,12,5,1,2019,0,0,16.290000915527347,39.040000915527344,0.5684000253677368,15.069899559020994
2019-01-05 13:00:00,53.0,3.6,1.5,1019.4,985.5,-8.0,0.0,3.2,268.629,30,-5.4,-1.1,0.0,3,13,5,1,2019,0,0,21.56999969482422,33.700000762939446,0.6844000220298767,28.153400421142567
2019-01-05 14:00:00,55.0,3.6,0.5,1019.1,985.2,-8.0,0.0,1.8,134.084,40,-5.6,-1.4,0.0,44,14,5,1,2019,0,0,31.3700008392334,33.439998626708984,0.6959999799728394,42.5166015625
2019-01-05 15:00:00,56.0,3.6,5.0,1018.8,984.8,-9.3,0.0,0.8,6.928610000000001,170,-6.7,-2.2,0.0,88,15,5,1,2019,0,0,49.5,38.79999923706055,0.4756000041961671,15.31820011138916
2019-01-05 16:00:00,62.0,3.6,5.0,1018.15,987.9,-9.2,0.0,0.0,0.0,35,-8.1,-3.4,0.0,95,16,5,1,2019,0,0,58.61000061035156,28.76000022888184,0.4988000094890594,1.1842000484466553
2019-01-05 17:00:00,65.0,3.6,5.0,1018.25,987.8,-10.3,0.0,0.0,0.0,40,-9.2,-4.3,0.0,92,17,5,1,2019,0,0,71.33999633789062,17.319999694824222,0.7192000150680542,15.20359992980957
2019-01-05 18:00:00,69.0,3.6,5.0,1018.4,989.3,-10.2,0.0,0.0,0.0,160,-10.2,-5.1,0.0,87,18,5,1,2019,0,0,78.63990020751953,9.020000457763672,1.4615999460220337,9.435400009155273
2019-01-05 19:00:00,71.0,3.6,0.5,1018.45,987.8,-10.2,0.0,0.0,0.0,85,-11.2,-5.9,0.0,57,19,5,1,2019,0,0,123.1999969482422,6.199999809265138,1.6588000059127808,9.626399993896484
2019-01-05 20:00:00,69.0,3.6,0.5,1018.45,987.75,-10.1,0.0,0.0,0.0,160,-11.5,-6.2,0.0,51,20,5,1,2019,0,0,92.37989807128906,11.239999771118164,1.3223999738693235,0.3628999888896942
2019-01-05 21:00:00,68.0,3.6,0.5,1019.35,984.75,-10.2,0.0,0.0,0.0,25,-12.3,-6.8,0.0,48,21,5,1,2019,0,0,118.08000183105469,4.920000076293945,1.8212000131607056,11.70829963684082
2019-01-05 22:00:00,66.0,3.6,1.0,1018.75,984.15,-10.2,0.0,0.0,0.0,0,-12.5,-7.0,0.0,31,22,5,1,2019,0,0,158.7899932861328,7.71999979019165,1.693600058555603,9.015199661254883
2019-01-05 23:00:00,67.0,4.0,1.5,1018.15,983.55,-10.2,0.0,0.0,0.0,0,-13.6,-7.5,0.0,12,23,5,1,2019,0,0,147.74000549316406,6.260000228881836,2.099600076675415,2.387500047683716
2019-01-06 00:00:00,68.0,4.0,1.5,1017.55,983.15,-10.1,0.0,0.0,0.0,145,-11.4,-5.8,0.0,10,0,6,1,2019,1,1,172.19000244140625,5.460000038146973,1.8791999816894531,30.02519989013672
