Timestamp,relative_humidity,wind_speed,visibility,pressure,snow,solar_radiation,wind_direction,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,O3,CO,NO2,SO2
2020-08-02 16:00:00,25.5,3.6,5.0,979.6,0.0,275.94,147,30.4,0.0,0,16,2,8,2020,0,1,2.378897796342833,4.6615505482687905,0.2786161004019457,1.7860766995200865,0.7246458527018829
2020-08-02 17:00:00,29.0,4.0,5.0,979.6,0.0,94.71,128,29.1,0.0,0,17,2,8,2020,0,1,2.0794415416798357,4.646312100031763,0.25912826536490785,1.9882852189815465,0.7246458527018829
2020-08-02 18:00:00,33.5,4.0,5.0,979.55,0.0,0.0,115,26.9,0.0,0,18,2,8,2020,0,1,2.0707791604413073,4.695010903935586,0.2653597760803347,1.961783496602479,0.5866749238500351
2020-08-02 19:00:00,44.5,3.6,5.0,984.6,0.0,0.0,30,24.0,0.0,0,19,2,8,2020,0,1,1.955718994270931,4.6131383859126425,0.2582017747904908,2.319245555646834,0.8458682859962117
2020-08-02 20:00:00,51.5,2.8,5.0,985.3,0.0,0.0,180,22.0,0.0,0,20,2,8,2020,0,1,2.1613671011830844,4.23410650459726,0.3921772088202154,3.3228754066357182,1.0515206771356247
2020-08-02 21:00:00,60.5,2.4,5.0,985.35,0.0,0.0,110,20.2,0.0,0,21,2,8,2020,0,1,2.9859849097725113,3.44680788076549,0.6259384334164266,3.886705197443856,0.8458682859962117
2020-08-02 22:00:00,64.5,2.0,5.0,985.4,0.0,0.0,45,19.5,0.0,0,22,2,8,2020,0,1,3.758706277489633,3.367295829986474,0.5982319167864807,3.8548598882798024,0.8458682859962117
2020-08-02 23:00:00,70.0,2.0,5.0,985.25,0.0,0.0,0,17.8,0.0,0,23,2,8,2020,0,1,3.3049800942405088,3.4781584110245265,0.5750390828498176,3.623834111041688,0.7246458527018829
2020-08-03 00:00:00,73.0,2.0,5.0,985.85,0.0,0.0,0,17.2,0.0,0,0,3,8,2020,0,0,2.876779802658075,2.240709648694071,0.7340011798781,3.9099408373889504,0.8458682859962117
2020-08-03 01:00:00,73.5,2.0,5.0,985.85,0.0,0.0,0,17.0,0.0,0,1,3,8,2020,0,0,3.3516919826014657,2.533696844232807,0.7154955794674593,3.730093339608329,0.5866749238500351
2020-08-03 02:00:00,79.0,2.0,5.0,985.75,0.0,0.0,0,15.8,0.0,0,2,3,8,2020,0,0,3.604029332181006,2.5014359361052056,0.6942465797184894,3.439712701739997,0.5866749238500351
