Timestamp,relative_humidity,wind_speed,visibility,pressure,snow,solar_radiation,wind_direction,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,CO,NO2,SO2
2019-01-01 00:00:00,85.0,4.0,0.5,991.6,0.0,0.0,180,4.1,0.0,70,0,1,1,2019,0,1,,0.2812615155907736,1.4234697115038961,1.3118940634051273
2019-01-01 01:00:00,84.0,4.0,0.5,994.3,0.0,0.0,30,2.6,0.0,70,1,1,1,2019,0,1,,0.27246690432139115,1.3617967067478038,1.8352658458498605
2019-01-01 02:00:00,83.0,4.4,5.0,995.1,0.0,0.0,60,2.2,0.0,71,2,1,1,2019,0,1,,0.23649402491699972,1.236865818614646,1.2604476371935054
2019-01-01 03:00:00,84.0,4.4,5.0,995.15,0.0,0.0,125,2.0,0.0,73,3,1,1,2019,0,1,,0.26359428399318663,1.7130409222110143,1.1738434498412103
2019-01-01 04:00:00,84.0,4.0,5.0,995.2,0.0,0.0,110,1.6,0.0,73,4,1,1,2019,0,1,,0.18962813440239254,1.4684502125446994,1.0969442331595236
2019-01-01 05:00:00,86.0,4.0,5.0,995.7,0.0,0.0,150,1.1,0.0,71,5,1,1,2019,0,1,,0.179985497235383,1.0072642681562065,1.1403938293904927
2019-01-01 06:00:00,86.0,4.0,0.5,992.6,0.0,0.0,165,0.9,0.0,67,6,1,1,2019,0,1,,0.12009147964464743,0.718083683058438,1.2141409127373093
2019-01-01 07:00:00,85.0,4.0,0.5,992.55,0.0,81.389,195,1.4,0.0,61,7,1,1,2019,0,1,,0.13032626339171924,0.6506571404817958,1.3943617056147224
2019-01-01 08:00:00,83.0,4.4,1.0,992.85,0.0,226.255,95,4.2,0.0,26,8,1,1,2019,0,1,,0.15048683950924646,0.9789650202715638,1.4457889137655482
2019-01-01 09:00:00,77.0,4.8,1.5,992.95,0.0,333.038,340,5.9,0.0,3,9,1,1,2019,0,1,,0.15048683950924646,1.0549389920158574,1.5526558934900305
2019-01-01 10:00:00,59.0,4.8,5.0,992.0,0.0,392.91,350,6.3,0.0,1,10,1,1,2019,0,1,,0.20863885969272394,0.6406426327590651,1.70391136990842
2019-01-01 11:00:00,53.0,4.8,5.0,991.15,0.0,399.94,345,7.3,0.0,0,11,1,1,2019,0,1,,0.179985497235383,0.6506571404817958,1.6542965789424389
2019-01-01 12:00:00,55.0,4.8,5.0,990.25,0.0,353.27,335,7.8,0.0,0,12,1,1,2019,0,1,,0.12009147964464743,0.39035146465029874,1.2220091825473798
2019-01-01 13:00:00,57.0,4.4,1.5,990.05,0.0,258.776,325,7.3,0.0,9,13,1,1,2019,0,1,,0.12009147964464743,0.25192535811404093,1.0515206771356247
2019-01-01 14:00:00,57.0,4.0,0.5,989.75,0.0,126.26899999999999,345,5.8,0.0,41,14,1,1,2019,0,1,,0.18962813440239254,0.03748844290680965,1.1572584927346354
2019-01-01 15:00:00,65.0,4.4,1.0,989.45,0.0,8.12653,335,4.6,0.0,36,15,1,1,2019,0,1,,0.20863885969272394,0.44076790201997773,1.0232419740336824
2019-01-01 16:00:00,73.0,4.0,1.5,989.65,0.0,0.0,360,4.0,0.0,3,16,1,1,2019,0,1,,0.3324642156340331,0.9424262124654059,1.032757339488905
2019-01-01 17:00:00,75.0,4.0,5.0,989.7,0.0,0.0,240,2.5,0.0,1,17,1,1,2019,0,1,,0.3811724064192834,1.0615678778048752,1.3676211259754139
2019-01-01 18:00:00,79.0,3.6,1.5,989.85,0.0,0.0,145,1.2,0.0,4,18,1,1,2019,0,1,,0.3071905443811795,0.8810365640233059,1.2298159559939623
2019-01-01 19:00:00,81.0,3.2,1.5,992.9,0.0,0.0,40,0.1,0.0,6,19,1,1,2019,0,1,,0.3811724064192834,1.197280462308161,1.1057864950673095
2019-01-01 20:00:00,80.0,3.2,5.0,992.3,0.0,0.0,0,-0.5,0.0,1,20,1,1,2019,0,1,,0.5075402249094613,1.6001347853531651,1.0421830155216718
2019-01-01 21:00:00,82.0,2.8,5.0,989.1,0.0,0.0,210,-1.3,0.0,1,21,1,1,2019,0,1,,0.5552634677779549,1.677993396818041,1.0232419740336824
2019-01-01 22:00:00,84.0,2.8,5.0,991.25,0.0,0.0,0,-1.2,0.0,1,22,1,1,2019,0,1,,0.6008125661670783,1.6527080796076472,0.6717192318796957
2019-01-01 23:00:00,85.0,3.2,5.0,990.75,0.0,0.0,0,-1.9,0.0,1,23,1,1,2019,0,1,,1.0205786519762758,1.9428053476587885,0.39123094724197316
2019-01-02 00:00:00,86.0,3.2,1.5,986.9,0.0,0.0,135,-4.0,0.0,13,0,2,1,2019,0,0,,1.333842484634951,2.1272430972122915,0.6441669936309495
2019-01-02 01:00:00,88.0,3.6,1.5,987.3,0.0,0.0,0,-4.6,0.0,4,1,2,1,2019,0,0,,1.007957923880542,1.9698080319031708,0.6301008723416011
2019-01-02 02:00:00,88.0,3.6,1.5,987.7,0.0,0.0,0,-4.9,0.0,4,2,2,1,2019,0,0,,0.6321224905822785,1.6001347853531651,0.10111149962293915
2019-01-02 03:00:00,88.0,3.2,1.0,988.15,0.0,0.0,140,-5.5,0.0,23,3,2,1,2019,0,0,,0.5552634677779549,1.596271639171175,
2019-01-02 04:00:00,86.0,3.2,1.5,987.0,0.0,0.0,0,-5.8,0.0,13,4,2,1,2019,0,0,,0.8325612615615682,2.0317863387717923,
2019-01-02 05:00:00,87.0,3.2,1.5,985.85,0.0,0.0,0,-6.5,0.0,3,5,2,1,2019,0,0,,0.6008125661670783,1.7731880497031094,
2019-01-02 06:00:00,88.0,2.8,1.5,984.7,0.0,0.0,125,-6.7,0.0,2,6,2,1,2019,0,0,,0.6197158955975902,1.7502253993948482,
2019-01-02 07:00:00,87.0,2.8,5.0,984.45,0.0,95.83,15,-4.3,0.0,1,7,2,1,2019,0,0,,0.6197158955975902,1.8206869682301994,
2019-01-02 08:00:00,87.0,2.4,1.5,984.1,0.0,228.449,0,-3.0,0.0,9,8,2,1,2019,0,0,,0.7092173666498076,1.9563978301316418,
2019-01-02 09:00:00,82.0,3.2,1.0,983.8,0.0,326.937,145,-1.4,0.0,34,9,2,1,2019,0,0,,0.5418590751107368,1.9751221478840815,
2019-01-02 10:00:00,78.0,4.0,5.0,983.15,0.7,301.916,150,0.5,0.0,71,10,2,1,2019,0,0,,0.5684905904902032,1.909409193522203,0.4090586449486493
2019-01-02 11:00:00,79.0,4.8,5.0,982.3,0.2,174.774,115,0.8,0.0,92,11,2,1,2019,0,0,,0.5418590751107368,1.9178633199064656,0.9227498056343223
2019-01-02 12:00:00,76.0,5.2,5.0,981.5,0.2,139.39700000000002,230,1.1,0.0,94,12,2,1,2019,0,0,,0.588008872818787,1.6563596736967447,1.1820338716566172
2019-01-02 13:00:00,75.0,5.2,5.0,981.7,0.0,102.431,275,1.7,0.0,94,13,2,1,2019,0,0,,0.5618988985715601,1.630514267170099,0.7500944690195505
2019-01-02 14:00:00,80.0,4.8,5.0,981.9,0.0,55.1645,280,2.4,0.0,93,14,2,1,2019,0,0,,0.588008872818787,1.9400645116170319,0.9641661766242517
2019-01-02 15:00:00,81.0,4.0,5.0,982.0,0.0,3.68895,270,2.1,0.0,92,15,2,1,2019,0,0,,0.588008872818787,1.871925266672114,1.547009183974708
2019-01-02 16:00:00,80.0,4.4,5.0,982.15,0.0,0.0,315,1.9,0.0,89,16,2,1,2019,0,0,,0.588008872818787,1.8268531129326602,1.5006493203282318
2019-01-02 17:00:00,74.0,4.8,5.0,982.3,0.0,0.0,320,2.4,0.0,93,17,2,1,2019,0,0,,0.6624817615288738,2.255252334729705,1.2679611946613794
2019-01-02 18:00:00,71.0,4.4,5.0,982.35,0.0,0.0,300,1.9,0.0,92,18,2,1,2019,0,0,,0.7149086868052074,2.199666073657582,1.1145512170533225
2019-01-02 19:00:00,72.0,4.8,5.0,982.45,0.0,0.0,260,1.7,0.0,92,19,2,1,2019,0,0,,0.4934759924175027,1.6886371577098647,0.8110191159036861
2019-01-02 20:00:00,74.0,5.2,5.0,982.65,0.0,0.0,275,1.6,0.0,93,20,2,1,2019,0,0,,0.36519852262391067,1.743566627427178,0.8227709643541354
2019-01-02 21:00:00,77.0,5.2,5.0,982.75,0.2,0.0,255,1.1,0.0,93,21,2,1,2019,0,0,,0.3071905443811795,1.6851018396973871,0.8572199218837265
2019-01-02 22:00:00,79.0,5.6,5.0,982.6,0.0,0.0,160,0.9,0.0,93,22,2,1,2019,0,0,,0.26359428399318663,1.5030324186545856,1.2679611946613794
2019-01-02 23:00:00,79.0,6.0,5.0,982.35,0.0,0.0,330,0.3,0.0,92,23,2,1,2019,0,0,,0.3071905443811795,1.4551672531805946,1.1145512170533225
2019-01-03 00:00:00,77.0,6.0,5.0,982.2,0.0,0.0,315,0.1,0.0,91,0,3,1,2019,0,0,,0.2546422119048596,1.1739361769818621,0.8227709643541354
2019-01-03 01:00:00,77.0,6.0,5.0,982.1,0.7,0.0,0,0.1,0.0,93,1,3,1,2019,0,0,,0.35711484269635224,1.2695920142686585,0.426574074742165
2019-01-03 02:00:00,75.0,5.6,5.0,982.05,0.7,0.0,0,0.1,0.0,94,2,3,1,2019,0,0,,0.442632437472811,1.8299219091480003,0.29698864094883964
2019-01-03 03:00:00,74.0,5.6,5.0,981.95,0.7,0.0,110,0.0,0.0,94,3,3,1,2019,0,0,,0.3489653050060222,1.7095908959731376,0.10111149962293915
2019-01-03 04:00:00,73.0,6.4,5.0,985.35,0.7,0.0,0,0.2,0.0,94,4,3,1,2019,0,0,,0.2546422119048596,1.3064662071492537,
2019-01-03 05:00:00,75.0,6.0,5.0,985.5,0.7,0.0,0,0.1,0.0,94,5,3,1,2019,0,0,,0.22729492133500656,0.9122023764663425,0.0767758409106784
2019-01-03 06:00:00,73.0,6.4,5.0,982.85,0.7,0.0,285,0.0,0.0,95,6,3,1,2019,0,0,,0.16041671714117714,0.5119250229245347,0.5866749238500351
2019-01-03 07:00:00,74.0,7.6,5.0,986.25,0.7,33.3064,250,0.1,0.0,96,7,3,1,2019,0,0,,0.170248973568842,0.6203076295107607,0.5717701801802926
2019-01-03 08:00:00,76.0,9.2,5.0,986.9,1.4,74.1402,145,0.2,0.0,97,8,3,1,2019,0,0,,0.170248973568842,0.9349554366602111,0.6013607746847907
2019-01-03 09:00:00,73.0,10.0,5.0,983.7,0.7,100.36,305,0.6,0.0,98,9,3,1,2019,0,0,,0.19917867843182518,0.9717633035171941,0.8227709643541354
2019-01-03 10:00:00,78.0,10.4,5.0,983.6,0.2,108.86200000000001,130,0.8,0.0,99,10,3,1,2019,0,0,,0.20863885969272394,0.8889195370382992,1.0515206771356247
2019-01-03 11:00:00,65.0,10.4,5.0,983.4,0.2,130.644,180,0.8,0.0,97,11,3,1,2019,0,0,,0.2812615155907736,1.0211190892067032,1.0880230876278822
2019-01-03 12:00:00,61.0,10.4,5.0,983.25,0.7,124.133,305,0.5,0.0,96,12,3,1,2019,0,0,,0.37321735980293114,0.9717633035171941,1.0421830155216718
2019-01-03 13:00:00,60.0,10.0,5.0,983.45,1.0,91.4894,330,-0.2,0.0,96,13,3,1,2019,0,0,,0.31568626541863626,1.1798235180660472,0.7246458527018829
2019-01-03 14:00:00,61.0,9.6,5.0,983.6,1.0,47.0762,145,-0.8,0.0,96,14,3,1,2019,0,0,,0.3071905443811795,1.3715360031135804,0.556639919617172
2019-01-03 15:00:00,63.0,9.2,5.0,983.85,1.0,3.7149900000000002,215,-0.7,0.0,96,15,3,1,2019,0,0,,0.32411043834138065,1.3470076610635693,0.7500944690195505
2019-01-03 16:00:00,61.0,9.6,5.0,984.35,1.5,0.0,155,-1.1,0.0,97,16,3,1,2019,0,0,,0.32411043834138065,1.5072722888558023,0.8227709643541354
2019-01-03 17:00:00,61.0,9.2,5.0,984.8,1.5,0.0,345,-1.6,0.0,97,17,3,1,2019,0,0,,0.35711484269635224,1.7892730126354202,0.9121220321713642
2019-01-03 18:00:00,59.0,8.4,5.0,985.35,1.5,0.0,160,-1.7,0.0,97,18,3,1,2019,0,0,,0.32411043834138065,1.464042134506437,1.0699384263823817
2019-01-03 19:00:00,59.0,8.0,5.0,985.65,1.5,0.0,135,-1.9,0.0,96,19,3,1,2019,0,0,,0.32411043834138065,1.2642114389319838,1.1738434498412103
2019-01-03 20:00:00,62.0,7.6,5.0,986.05,1.5,0.0,290,-1.9,0.0,96,20,3,1,2019,0,0,,0.3489653050060222,1.2695920142686585,1.2375623246932284
2019-01-03 21:00:00,63.0,7.6,5.0,986.25,1.5,0.0,285,-2.3,0.0,95,21,3,1,2019,0,0,,0.32411043834138065,1.3859692841601403,1.563854597378492
2019-01-03 22:00:00,64.0,7.2,5.0,989.8,1.5,0.0,255,-1.9,0.0,95,22,3,1,2019,0,0,,0.340748785079433,1.4001972648781211,1.4887155749062901
2019-01-03 23:00:00,65.0,6.8,5.0,989.95,1.5,0.0,265,-1.9,0.0,95,23,3,1,2019,0,0,,0.3324642156340331,1.2030323493048882,1.3608226940701154
2019-01-04 00:00:00,66.0,6.8,5.0,990.1,1.5,0.0,290,-2.2,0.0,95,0,4,1,2019,0,0,,0.31568626541863626,1.0482659124929807,0.8795437783523463
2019-01-04 01:00:00,66.0,6.8,5.0,990.1,1.5,0.0,275,-2.1,0.0,95,1,4,1,2019,0,0,,0.26359428399318663,0.7899562361417348,0.5098251363198978
2019-01-04 02:00:00,63.0,6.4,5.0,990.6,1.5,0.0,265,-2.1,0.0,94,2,4,1,2019,0,0,,0.22729492133500656,0.5995505481593941,0.6301008723416011
2019-01-04 03:00:00,64.0,6.4,5.0,987.3,1.5,0.0,280,-2.8,0.0,94,3,4,1,2019,0,0,,0.179985497235383,0.6406426327590651,0.7246458527018829
2019-01-04 04:00:00,64.0,6.4,5.0,987.6,1.5,0.0,275,-3.0,0.0,96,4,4,1,2019,0,0,,0.16041671714117714,0.8406615784975822,0.6158340691115944
2019-01-04 05:00:00,64.0,6.4,5.0,987.95,1.5,0.0,285,-3.0,0.0,96,5,4,1,2019,0,0,,0.16041671714117714,1.2423951476929849,0.5717701801802926
2019-01-04 06:00:00,71.0,6.0,5.0,988.35,0.0,0.0,325,-2.6,0.0,95,6,4,1,2019,0,0,,0.14045735669375994,1.1500338837567599,0.5866749238500351
2019-01-04 07:00:00,74.0,6.4,5.0,989.25,0.0,37.707,315,-2.4,0.0,94,7,4,1,2019,0,0,,0.170248973568842,0.919844428547115,0.6852158106181724
2019-01-04 08:00:00,64.0,6.8,5.0,990.1,0.0,99.8997,345,-2.3,0.0,92,8,4,1,2019,0,0,,0.179985497235383,1.2695920142686585,0.5717701801802926
2019-01-04 09:00:00,57.0,6.8,5.0,990.95,0.0,159.797,325,-2.1,0.0,90,9,4,1,2019,0,0,,0.2456092990884344,1.5405593390936476,1.190157827591694
2019-01-04 10:00:00,57.0,6.8,5.0,990.25,1.5,164.405,350,-2.1,0.0,93,10,4,1,2019,0,0,,0.27246690432139115,1.331996549254179,1.4887155749062901
2019-01-04 11:00:00,50.0,6.8,5.0,989.55,0.0,184.787,300,-2.0,0.0,91,11,4,1,2019,0,0,,0.2986220050616432,0.6203076295107607,1.3401457326584834
2019-01-04 12:00:00,49.0,6.8,5.0,988.85,0.0,204.537,310,-1.8,0.0,85,12,4,1,2019,0,0,,0.3071905443811795,0.5456906982165273,1.0969442331595236
2019-01-04 13:00:00,48.0,6.8,5.0,989.45,0.0,121.23299999999999,295,-2.1,0.0,91,13,4,1,2019,0,0,,0.32411043834138065,0.5566972406448327,0.7625799647061503
2019-01-04 14:00:00,52.0,6.8,5.0,990.15,0.0,57.1392,345,-1.8,0.0,93,14,4,1,2019,0,0,,0.26359428399318663,0.5783534275853658,0.7116744887312673
2019-01-04 15:00:00,56.0,6.4,5.0,990.75,0.0,4.98447,340,-2.2,0.0,93,15,4,1,2019,0,0,,0.3071905443811795,0.7724665398094454,0.7991275175642458
2019-01-04 16:00:00,58.0,6.8,5.0,991.1,1.5,0.0,335,-2.5,0.0,96,16,4,1,2019,0,0,,0.4046647942684998,0.9349554366602111,0.49372016698071475
2019-01-04 17:00:00,59.0,6.8,5.0,991.45,1.5,0.0,270,-3.3,0.0,96,17,4,1,2019,0,0,,0.48636897957922337,1.2855619896186545,0.556639919617172
2019-01-04 18:00:00,63.0,6.4,5.0,991.85,3.0,0.0,290,-3.6,0.0,95,18,4,1,2019,0,0,,0.4351533455147018,1.2533627859531118,0.29698864094883964
2019-01-04 19:00:00,66.0,6.0,5.0,994.75,1.5,0.0,265,-3.6,0.0,94,19,4,1,2019,0,0,,0.442632437472811,1.1798235180660472,0.14807512199240275
2019-01-04 20:00:00,75.0,6.0,5.0,994.8,1.5,0.0,125,-3.6,0.0,93,20,4,1,2019,0,0,,0.42761789496429137,1.197280462308161,
2019-01-04 21:00:00,77.0,6.0,5.0,994.8,2.0,0.0,280,-4.1,0.0,92,21,4,1,2019,0,0,,0.4200252691516832,0.8570076940862641,
2019-01-04 22:00:00,81.0,5.6,5.0,994.55,2.0,0.0,270,-4.4,0.0,92,22,4,1,2019,0,0,,0.442632437472811,1.1798235180660472,
2019-01-04 23:00:00,77.0,5.6,5.0,993.85,2.0,0.0,285,-4.4,0.0,92,23,4,1,2019,0,0,,0.35711484269635224,1.0415480036627816,
2019-01-05 00:00:00,75.0,5.6,5.0,991.25,2.0,0.0,335,-4.5,0.0,90,0,5,1,2019,0,0,,0.28997943317745833,0.5890081515609975,
2019-01-05 01:00:00,73.0,5.6,5.0,993.55,1.5,0.0,260,-4.0,0.0,82,1,5,1,2019,0,0,,0.3968951520064931,1.0681530697130914,
2019-01-05 02:00:00,70.0,5.6,5.0,993.3,0.0,0.0,0,-4.0,0.0,79,2,5,1,2019,0,0,,0.3324642156340331,0.718083683058438,
2019-01-05 03:00:00,71.0,5.2,5.0,992.6,0.0,0.0,125,-4.1,0.0,72,3,5,1,2019,0,0,,0.3071905443811795,0.9424262124654059,0.33575768784399124
2019-01-05 04:00:00,68.0,4.8,0.5,992.55,0.0,0.0,270,-4.1,0.0,65,4,5,1,2019,0,0,,0.21801039596245367,0.2955014276781695,0.7246458527018829
2019-01-05 05:00:00,68.0,4.8,0.5,992.5,0.0,0.0,0,-4.1,0.0,64,5,5,1,2019,0,0,,0.23649402491699972,0.6203076295107607,0.6717192318796957
2019-01-05 06:00:00,69.0,4.4,0.5,989.15,0.0,0.0,295,-4.3,0.0,59,6,5,1,2019,0,0,,0.3071905443811795,0.919844428547115,0.37307964487747214
2019-01-05 07:00:00,69.0,4.4,1.0,989.1,0.0,94.5837,130,-4.1,0.0,34,7,5,1,2019,0,0,,0.20863885969272394,0.9717633035171941,0.33575768784399124
2019-01-05 08:00:00,68.0,4.0,1.0,989.15,0.0,227.419,265,-3.4,0.0,30,8,5,1,2019,0,0,,0.27246690432139115,1.1914952996171047,0.25665569838409963
2019-01-05 09:00:00,63.0,4.0,1.5,989.1,0.0,336.4190000000001,285,-2.9,0.0,17,9,5,1,2019,0,0,,0.22729492133500656,1.1680139697423835,0.8110191159036861
2019-01-05 10:00:00,55.0,4.0,1.5,987.95,0.0,398.20099999999996,320,-2.3,0.0,16,10,5,1,2019,0,0,,0.37321735980293114,1.4142256467297256,0.9641661766242517
2019-01-05 11:00:00,53.0,4.0,1.5,986.95,0.0,407.548,180,-1.9,0.0,5,11,5,1,2019,0,0,,0.37321735980293114,1.1193295075888507,1.165585316331834
2019-01-05 12:00:00,53.0,3.6,5.0,985.75,0.0,362.28,170,-1.3,0.0,1,12,5,1,2019,0,0,,0.2546422119048596,0.5995505481593941,1.3470856451175437
2019-01-05 13:00:00,53.0,3.6,1.5,985.5,0.0,268.629,30,-1.1,0.0,3,13,5,1,2019,0,0,,0.179985497235383,0.25192535811404093,1.470543577873302
2019-01-05 14:00:00,55.0,3.6,0.5,985.2,0.0,134.084,40,-1.4,0.0,44,14,5,1,2019,0,0,,0.23649402491699972,0.873090905876323,1.6794116463054647
2019-01-05 15:00:00,56.0,3.6,5.0,984.8,0.0,6.928610000000001,170,-2.2,0.0,88,15,5,1,2019,0,0,,0.28997943317745833,0.873090905876323,1.9884495487802656
2019-01-05 16:00:00,62.0,3.6,5.0,987.9,0.0,0.0,35,-3.4,0.0,95,16,5,1,2019,0,0,,0.37321735980293114,1.5198851480090576,2.539820851898842
2019-01-05 17:00:00,65.0,3.6,5.0,987.8,0.0,0.0,40,-4.3,0.0,92,17,5,1,2019,0,0,,0.5485837137752351,1.9856664034082947,2.2497537954215137
2019-01-05 18:00:00,69.0,3.6,5.0,989.3,0.0,0.0,160,-5.1,0.0,87,18,5,1,2019,0,0,,0.6861225663432786,2.1695792820061723,2.22419105692197
2019-01-05 19:00:00,71.0,3.6,0.5,987.8,0.0,0.0,85,-5.9,0.0,57,19,5,1,2019,0,0,,0.5618988985715601,2.2350233092973757,1.123239863207244
2019-01-05 20:00:00,69.0,3.6,0.5,987.75,0.0,0.0,160,-6.2,0.0,51,20,5,1,2019,0,0,,0.5144988718117878,2.097207806833174,0.9013801431448186
2019-01-05 21:00:00,68.0,3.6,0.5,984.75,0.0,0.0,25,-6.8,0.0,48,21,5,1,2019,0,0,,0.6743720384493955,2.452693352899312,1.165585316331834
2019-01-05 22:00:00,66.0,3.6,1.0,984.15,0.0,0.0,0,-7.0,0.0,31,22,5,1,2019,0,0,,0.6743720384493955,2.306009209058242,0.9013801431448186
2019-01-05 23:00:00,67.0,4.0,1.5,983.55,0.0,0.0,0,-7.5,0.0,12,23,5,1,2019,0,0,,0.8325612615615682,2.4543357119684925,0.6158340691115944
2019-01-06 00:00:00,68.0,4.0,1.5,983.15,0.0,0.0,145,-5.8,0.0,10,0,6,1,2019,1,1,,0.796605913436487,2.4090150496422122,0.37307964487747214
2019-01-06 01:00:00,71.0,4.4,1.0,982.7,0.0,0.0,0,-6.6,0.0,22,1,6,1,2019,1,1,,0.7701082062430175,2.2925954051347115,0.27702549916712543
2019-01-06 02:00:00,76.0,4.8,1.0,982.35,0.0,0.0,0,-6.5,0.0,33,2,6,1,2019,1,1,,0.9423482602469173,2.2268157319669353,
2019-01-06 03:00:00,78.0,6.0,1.0,982.0,0.0,0.0,30,-6.8,0.0,36,3,6,1,2019,1,1,,0.796605913436487,2.2350233092973757,0.1707549144328806
2019-01-06 04:00:00,83.0,7.2,0.5,981.65,0.0,0.0,0,-6.5,0.0,55,4,6,1,2019,1,1,,0.8173098255388628,2.0540724662735905,
2019-01-06 05:00:00,87.0,7.6,5.0,981.3,0.0,0.0,0,-6.0,0.0,79,5,6,1,2019,1,1,,0.7860909349798936,2.0925058080414076,
2019-01-06 06:00:00,89.0,8.0,5.0,981.0,0.0,0.0,165,-5.9,0.0,97,6,6,1,2019,1,1,,0.7092173666498076,2.0877816550786705,0.0767758409106784
2019-01-06 07:00:00,88.0,8.0,5.0,981.7,0.0,28.561999999999998,0,-5.3,0.0,96,7,6,1,2019,1,1,,0.6802645465658967,2.1065458773149404,0.19293173272128927
2019-01-06 08:00:00,87.0,8.8,5.0,982.4,0.0,56.3475,0,-5.0,0.0,98,8,6,1,2019,1,1,,0.6382685086226062,2.147520669884981,
2019-01-06 09:00:00,83.0,10.0,5.0,983.05,0.0,73.4955,135,-4.5,0.0,99,9,6,1,2019,1,1,,0.7092173666498076,2.2059970890634664,0.5098251363198978
2019-01-06 10:00:00,78.0,10.0,5.0,982.95,0.0,174.313,0,-3.4,0.0,92,10,6,1,2019,1,1,,0.7754642157591453,2.3041039051402143,0.4090586449486493
2019-01-06 11:00:00,76.0,10.0,0.5,982.8,0.0,366.98800000000006,0,-2.4,0.0,56,11,6,1,2019,1,1,,0.9194856292349738,2.3969220515694514,0.7246458527018829
2019-01-06 12:00:00,72.0,9.6,1.0,982.65,0.0,362.034,55,-1.2,0.0,26,12,6,1,2019,1,1,,0.876967604113884,2.519452966147533,0.9227498056343223
2019-01-06 13:00:00,69.0,8.4,1.5,982.85,0.0,270.762,200,-1.3,0.0,18,13,6,1,2019,1,1,,0.8672685165901356,2.531678923808593,0.8905215629178523
2019-01-06 14:00:00,66.0,6.8,1.5,983.05,0.0,142.969,260,-1.3,0.0,16,14,6,1,2019,1,1,,0.8375937660231714,2.51328351243601,0.8905215629178523
2019-01-06 15:00:00,73.0,5.6,1.0,983.25,0.0,14.9022,215,-1.1,0.0,24,15,6,1,2019,1,1,,0.7428892715473623,2.4090150496422122,0.9641661766242517
2019-01-06 16:00:00,77.0,4.8,1.0,983.55,0.0,0.0,0,-1.4,0.0,32,16,6,1,2019,1,1,,0.7428892715473623,2.530158819018185,0.8227709643541354
2019-01-06 17:00:00,80.0,4.4,1.0,983.85,0.0,0.0,290,-1.9,0.0,34,17,6,1,2019,1,1,,1.0695267195548512,2.725739498543512,0.6013607746847907
2019-01-06 18:00:00,80.0,4.4,1.0,984.15,0.0,0.0,275,-1.6,0.0,34,18,6,1,2019,1,1,,1.0037153538623238,2.6571357615351605,0.6158340691115944
2019-01-06 19:00:00,82.0,4.8,0.5,984.55,0.0,0.0,100,-2.1,0.13183599999999998,46,19,6,1,2019,1,1,,0.8224195263204042,2.460878632605243,0.5412772474845692
2019-01-06 20:00:00,85.0,5.2,0.5,984.95,0.0,0.0,60,-1.2,0.0,50,20,6,1,2019,1,1,,0.95581910438161,2.646359184472874,0.4607105897339625
2019-01-06 21:00:00,87.0,6.4,0.5,985.4,0.0,0.0,205,-0.8,0.0,48,21,6,1,2019,1,1,,1.1008763691340526,2.6677975072757425,0.6301008723416011
2019-01-06 22:00:00,90.0,7.6,0.5,985.75,0.0,0.0,175,-0.8,0.19531199999999999,49,22,6,1,2019,1,1,,1.0534754304919929,2.616110317113853,0.4090586449486493
2019-01-06 23:00:00,90.0,7.6,1.0,986.05,0.0,0.0,0,-0.8,0.0,25,23,6,1,2019,1,1,,0.8623835164052753,2.4003921668339916,0.426574074742165
2019-01-07 00:00:00,88.0,6.4,1.0,986.4,0.0,0.0,295,-1.1,0.0,25,0,7,1,2019,1,1,,0.6382685086226062,2.075872670815902,0.37307964487747214
2019-01-07 01:00:00,81.0,5.6,1.0,986.35,0.0,0.0,20,-1.7,0.0,24,1,7,1,2019,1,1,,0.4046647942684998,1.6039830650497204,0.6301008723416011
2019-01-07 02:00:00,80.0,5.2,1.0,986.35,0.0,0.0,320,-1.2,0.0,27,2,7,1,2019,1,1,,0.3811724064192834,1.197280462308161,0.6158340691115944
2019-01-07 03:00:00,83.0,4.8,1.0,986.25,0.0,0.0,165,-1.9,0.0,31,3,7,1,2019,1,1,,0.5282725255612439,1.5072722888558023,0.5412772474845692
2019-01-07 04:00:00,81.0,5.2,0.5,987.0,0.0,0.0,40,-1.9,0.0,50,4,7,1,2019,1,1,,0.28997943317745833,1.1500338837567599,0.9742576935172448
2019-01-07 05:00:00,85.0,6.4,5.0,987.6,0.0,0.0,20,-2.0,0.14013699999999998,71,5,7,1,2019,1,1,,0.3324642156340331,1.331996549254179,0.6158340691115944
2019-01-07 06:00:00,70.0,7.6,5.0,988.35,0.0,0.0,125,-2.0,0.0,77,6,7,1,2019,1,1,,0.26359428399318663,1.1193295075888507,0.4773515761976936
2019-01-07 07:00:00,65.0,8.0,5.0,989.6,0.0,51.87600000000001,20,-3.0,0.0,87,7,7,1,2019,1,1,,0.18962813440239254,0.8406615784975822,0.4090586449486493
2019-01-07 08:00:00,62.0,8.4,5.0,990.9,0.0,96.1,185,-3.4,0.0,93,8,7,1,2019,1,1,,0.18962813440239254,0.9349554366602111,0.6985326548282426
2019-01-07 09:00:00,58.0,8.4,0.5,992.2,0.0,280.906,345,-3.5,0.0,65,9,7,1,2019,1,1,,0.22729492133500656,0.6897413894825074,0.5098251363198978
