Timestamp,relative_humidity,wind_speed,visibility,pressure,snow,solar_radiation,wind_direction,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,O3,CO,NO2
2019-01-01 00:00:00,85.0,4.0,0.5,991.6,0.0,0.0,180,4.1,0.0,70,0,1,1,2019,0,1,4.023204778588836,2.1065701835439583,0.6197158955975902,3.996426659649961
2019-01-01 01:00:00,84.0,4.0,0.5,994.3,0.0,0.0,30,2.6,0.0,70,1,1,1,2019,0,1,4.1805207652472065,1.7817091430076275,0.7149086868052074,4.051085585397111
2019-01-01 02:00:00,83.0,4.4,5.0,995.1,0.0,0.0,60,2.2,0.0,71,2,1,1,2019,0,1,3.9749978045895347,2.1306098373152738,0.6071534737847488,3.624348969239647
2019-01-01 03:00:00,84.0,4.4,5.0,995.15,0.0,0.0,125,2.0,0.0,73,3,1,1,2019,0,1,4.004602158902116,1.682688395445239,0.6624817615288738,3.9401049854009513
2019-01-01 04:00:00,84.0,4.0,5.0,995.2,0.0,0.0,110,1.6,0.0,73,4,1,1,2019,0,1,4.136605523374506,2.1400661634962708,0.5485837137752351,3.621282978504407
2019-01-01 05:00:00,86.0,4.0,5.0,995.7,0.0,0.0,150,1.1,0.0,71,5,1,1,2019,0,1,3.713813479986271,2.5257286443082556,0.38906468958408574,3.0064050962863904
2019-01-01 06:00:00,86.0,4.0,0.5,992.6,0.0,0.0,165,0.9,0.0,67,6,1,1,2019,0,1,3.468544459876764,2.756205228447844,0.26359428399318663,2.616110317113853
2019-01-01 07:00:00,85.0,4.0,0.5,992.55,0.0,81.389,195,1.4,0.0,61,7,1,1,2019,0,1,3.2634666848467426,2.8249439322105565,0.2456092990884344,2.3651372848512793
2019-01-01 08:00:00,83.0,4.4,1.0,992.85,0.0,226.255,95,4.2,0.0,26,8,1,1,2019,0,1,2.97501923974552,2.660259550603964,0.28997943317745833,2.725739498543512
2019-01-01 09:00:00,77.0,4.8,1.5,992.95,0.0,333.038,340,5.9,0.0,3,9,1,1,2019,0,1,2.972463693468645,2.772588722239781,0.340748785079433,2.794619229700553
2019-01-01 10:00:00,59.0,4.8,5.0,992.0,0.0,392.91,350,6.3,0.0,1,10,1,1,2019,0,1,2.6986730161857935,2.9580304182537716,0.2456092990884344,2.686186254273774
2019-01-01 11:00:00,53.0,4.8,5.0,991.15,0.0,399.94,345,7.3,0.0,0,11,1,1,2019,0,1,0.824175430418003,3.2913824844334676,0.2456092990884344,2.436119012852313
2019-01-01 12:00:00,55.0,4.8,5.0,990.25,0.0,353.27,335,7.8,0.0,0,12,1,1,2019,0,1,2.485739655149497,3.5421180992248247,0.2546422119048596,2.6624808767121997
2019-01-01 13:00:00,57.0,4.4,1.5,990.05,0.0,258.776,325,7.3,0.0,9,13,1,1,2019,0,1,3.543564627360407,3.494687740962536,0.3071905443811795,3.203055308178556
2019-01-01 14:00:00,57.0,4.0,0.5,989.75,0.0,126.26899999999999,345,5.8,0.0,41,14,1,1,2019,0,1,4.089666993111431,3.5762705566945376,0.27246690432139115,3.1256195417585144
2019-01-01 15:00:00,65.0,4.4,1.0,989.45,0.0,8.12653,335,4.6,0.0,36,15,1,1,2019,0,1,3.412466978949651,3.6109179126442243,0.2456092990884344,3.1339713244221237
2019-01-01 16:00:00,73.0,4.0,1.5,989.65,0.0,0.0,360,4.0,0.0,3,16,1,1,2019,0,1,4.143452143592913,3.6323090824419584,0.18962813440239254,2.9288282860069788
2019-01-01 17:00:00,75.0,4.0,5.0,989.7,0.0,0.0,240,2.5,0.0,1,17,1,1,2019,0,1,3.973306230974693,3.075467234528159,0.48636897957922337,3.8804167648339267
2019-01-01 18:00:00,79.0,3.6,1.5,989.85,0.0,0.0,145,1.2,0.0,4,18,1,1,2019,0,1,3.891412042178091,3.18469836675089,0.42761789496429137,3.6099796757097855
2019-01-01 19:00:00,81.0,3.2,1.5,992.9,0.0,0.0,40,0.1,0.0,6,19,1,1,2019,0,1,3.9349579737280798,2.73306797151839,0.4720016433891435,3.8548598882798024
2019-01-01 20:00:00,80.0,3.2,5.0,992.3,0.0,0.0,0,-0.5,0.0,1,20,1,1,2019,0,1,3.978557647575798,2.4300983830709315,0.442632437472811,3.568842266625096
2019-01-01 21:00:00,82.0,2.8,5.0,989.1,0.0,0.0,210,-1.3,0.0,1,21,1,1,2019,0,1,4.681112183906084,1.5810384163271811,1.2309263005102047,4.019676719468462
2019-01-01 22:00:00,84.0,2.8,5.0,991.25,0.0,0.0,0,-1.2,0.0,1,22,1,1,2019,0,1,5.184532608017168,1.4303112625072874,1.2869158930186242,4.111077148113183
2019-01-01 23:00:00,85.0,3.2,5.0,990.75,0.0,0.0,0,-1.9,0.0,1,23,1,1,2019,0,1,5.159629881831671,1.6292405210307834,1.4271483604380453,4.2921265888178795
2019-01-02 00:00:00,86.0,3.2,1.5,986.9,0.0,0.0,135,-4.0,0.0,13,0,2,1,2019,0,0,5.064555120664005,1.3083328325376695,1.065537986721711,3.7401237236715548
2019-01-02 01:00:00,88.0,3.6,1.5,987.3,0.0,0.0,0,-4.6,0.0,4,1,2,1,2019,0,0,4.647463095252961,0.9321640660119519,0.9148496935429231,3.649491353294895
2019-01-02 02:00:00,88.0,3.6,1.5,987.7,0.0,0.0,0,-4.9,0.0,4,2,2,1,2019,0,0,4.390241510626972,1.899117961850743,0.7092173666498076,3.211557085406863
2019-01-02 03:00:00,88.0,3.2,1.0,988.15,0.0,0.0,140,-5.5,0.0,23,3,2,1,2019,0,0,3.9897245300336586,1.9430489195068723,0.796605913436487,3.2537525199351927
2019-01-02 04:00:00,86.0,3.2,1.5,987.0,0.0,0.0,0,-5.8,0.0,13,4,2,1,2019,0,0,4.806477067646175,1.6409365499221742,1.0205786519762758,3.2566993832559357
2019-01-02 05:00:00,87.0,3.2,1.5,985.85,0.0,0.0,0,-6.5,0.0,3,5,2,1,2019,0,0,4.331521166402256,1.3083328325376695,0.8426011224767,3.0958264132062743
2019-01-02 06:00:00,88.0,2.8,1.5,984.7,0.0,0.0,125,-6.7,0.0,2,6,2,1,2019,0,0,4.444882920466328,1.1505720547604306,0.7538659312110007,3.2084739356264715
2019-01-02 07:00:00,87.0,2.8,5.0,984.45,0.0,95.83,15,-4.3,0.0,1,7,2,1,2019,0,0,4.380400347317453,0.6931471805599453,0.8865735222732898,3.6578942896804887
2019-01-02 08:00:00,87.0,2.4,1.5,984.1,0.0,228.449,0,-3.0,0.0,9,8,2,1,2019,0,0,4.5524021268836705,0.824175430418003,0.9378173495753422,3.568842266625096
2019-01-02 09:00:00,82.0,3.2,1.0,983.8,0.0,326.937,145,-1.4,0.0,34,9,2,1,2019,0,0,4.3238677649748265,1.2354714880191613,0.7593094065572836,3.5174740886049123
2019-01-02 10:00:00,78.0,4.0,5.0,983.15,0.7,301.916,150,0.5,0.0,71,10,2,1,2019,0,0,4.136925019505687,2.2884861337947915,0.780791691198275,3.3426391390315864
2019-01-02 11:00:00,79.0,4.8,5.0,982.3,0.2,174.774,115,0.8,0.0,92,11,2,1,2019,0,0,3.897721239291588,2.7133693575205298,0.8375937660231714,3.6593760006442704
2019-01-02 12:00:00,76.0,5.2,5.0,981.5,0.2,139.39700000000002,230,1.1,0.0,94,12,2,1,2019,0,0,4.675162557808126,2.4336133219381924,0.8121738815629821,3.9262630970586585
2019-01-02 13:00:00,75.0,5.2,5.0,981.7,0.0,102.431,275,1.7,0.0,94,13,2,1,2019,0,0,4.659279488506985,2.5710843401961823,0.8224195263204042,3.679339117250451
2019-01-02 14:00:00,80.0,4.8,5.0,981.9,0.0,55.1645,280,2.4,0.0,93,14,2,1,2019,0,0,4.605369140804644,1.761300291238428,1.0371623310168188,4.34923605526898
2019-01-02 15:00:00,81.0,4.0,5.0,982.0,0.0,3.68895,270,2.1,0.0,92,15,2,1,2019,0,0,4.700480365792417,2.0943301400798773,0.9008115230976942,4.340063394698274
2019-01-02 16:00:00,80.0,4.4,5.0,982.15,0.0,0.0,315,1.9,0.0,89,16,2,1,2019,0,0,4.313881662863027,2.091864049904636,0.8721298193432676,4.330810936249011
2019-01-02 17:00:00,74.0,4.8,5.0,982.3,0.0,0.0,320,2.4,0.0,93,17,2,1,2019,0,0,4.418720092869538,1.761300291238428,0.7913622447410139,4.221793348476707
2019-01-02 18:00:00,71.0,4.4,5.0,982.35,0.0,0.0,300,1.9,0.0,92,18,2,1,2019,0,0,4.262398194512427,2.5967461372286285,0.6504484340388089,4.091154461353172
2019-01-02 19:00:00,72.0,4.8,5.0,982.45,0.0,0.0,260,1.7,0.0,92,19,2,1,2019,0,0,3.5455862798850397,2.691920834679226,0.6743720384493955,4.2315569190970646
2019-01-02 20:00:00,74.0,5.2,5.0,982.65,0.0,0.0,275,1.6,0.0,93,20,2,1,2019,0,0,3.312366195749326,2.8142104152265106,0.6321224905822785,4.2296065515824735
2019-01-02 21:00:00,77.0,5.2,5.0,982.75,0.2,0.0,255,1.1,0.0,93,21,2,1,2019,0,0,3.705244804447424,2.742129544250154,0.6071534737847488,4.165895955993466
2019-01-02 22:00:00,79.0,5.6,5.0,982.6,0.0,0.0,160,0.9,0.0,93,22,2,1,2019,0,0,3.647796993113994,2.926382187241926,0.5350888744496008,3.207701641317285
2019-01-02 23:00:00,79.0,6.0,5.0,982.35,0.0,0.0,330,0.3,0.0,92,23,2,1,2019,0,0,3.463546016284341,2.968361029711232,0.5418590751107368,1.630514267170099
2019-01-03 00:00:00,77.0,6.0,5.0,982.2,0.0,0.0,315,0.1,0.0,91,0,3,1,2019,0,0,3.3958497804490952,3.3207101417746054,0.4351533455147018,3.007349521189698
2019-01-03 01:00:00,77.0,6.0,5.0,982.1,0.7,0.0,0,0.1,0.0,93,1,3,1,2019,0,0,2.8373225189284477,3.1415626953890583,0.5418590751107368,3.3069123148302624
2019-01-03 02:00:00,75.0,5.6,5.0,982.05,0.7,0.0,0,0.1,0.0,94,2,3,1,2019,0,0,3.7459683850678642,3.075467234528159,0.5552634677779549,3.1897723930203954
2019-01-03 03:00:00,74.0,5.6,5.0,981.95,0.7,0.0,110,0.0,0.0,94,3,3,1,2019,0,0,3.580737337997823,3.2003044765903175,0.4351533455147018,2.566018001885448
2019-01-03 04:00:00,73.0,6.4,5.0,985.35,0.7,0.0,0,0.2,0.0,94,4,3,1,2019,0,0,3.8135277889878307,3.2188758248682006,0.4046647942684998,2.2592495335541782
2019-01-03 05:00:00,75.0,6.0,5.0,985.5,0.7,0.0,0,0.1,0.0,94,5,3,1,2019,0,0,3.0521125997789507,3.664074346926479,0.2986220050616432,1.5487107832563451
2019-01-03 06:00:00,73.0,6.4,5.0,982.85,0.7,0.0,285,0.0,0.0,95,6,3,1,2019,0,0,3.2343553716775335,3.4288125536428553,0.2986220050616432,3.0111183266100676
2019-01-03 07:00:00,74.0,7.6,5.0,986.25,0.7,33.3064,250,0.1,0.0,96,7,3,1,2019,0,0,3.363841581918742,3.02237424907331,0.38906468958408574,3.6217883411327327
2019-01-03 08:00:00,76.0,9.2,5.0,986.9,1.4,74.1402,145,0.2,0.0,97,8,3,1,2019,0,0,3.6602227173849644,2.4782176680377024,0.6977366214071318,4.228221109481876
2019-01-03 09:00:00,73.0,10.0,5.0,983.7,0.7,100.36,305,0.6,0.0,98,9,3,1,2019,0,0,3.4793922457101467,2.6461748244387127,0.5815450046184066,4.170328245508169
2019-01-03 10:00:00,78.0,10.4,5.0,983.6,0.2,108.86200000000001,130,0.8,0.0,99,10,3,1,2019,0,0,3.6025014976869585,2.5128460308425487,0.6802645465658967,4.288719576142356
2019-01-03 11:00:00,65.0,10.4,5.0,983.4,0.2,130.644,180,0.8,0.0,97,11,3,1,2019,0,0,3.8108735982509865,2.8284963586871754,0.6382685086226062,4.00481731667778
2019-01-03 12:00:00,61.0,10.4,5.0,983.25,0.7,124.133,305,0.5,0.0,96,12,3,1,2019,0,0,3.493776558318728,3.0397491407186252,0.5684905904902032,2.95303877088418
2019-01-03 13:00:00,60.0,10.0,5.0,983.45,1.0,91.4894,330,-0.2,0.0,96,13,3,1,2019,0,0,3.376563116343141,3.0464254313831653,0.6071534737847488,3.923253725744101
2019-01-03 14:00:00,61.0,9.6,5.0,983.6,1.0,47.0762,145,-0.8,0.0,96,14,3,1,2019,0,0,3.7530273097144495,2.9897141590134675,0.6259384334164266,3.958141058462056
2019-01-03 15:00:00,63.0,9.2,5.0,983.85,1.0,3.7149900000000002,215,-0.7,0.0,96,15,3,1,2019,0,0,3.7905330802726147,3.069911714231832,0.5944311947261844,3.9686641609131743
2019-01-03 16:00:00,61.0,9.6,5.0,984.35,1.5,0.0,155,-1.1,0.0,97,16,3,1,2019,0,0,4.187379405017249,3.06058325302393,0.5944311947261844,4.096251046033507
2019-01-03 17:00:00,61.0,9.2,5.0,984.8,1.5,0.0,345,-1.6,0.0,97,17,3,1,2019,0,0,4.201252342163005,2.903616972097839,0.6802645465658967,3.9904440798919776
2019-01-03 18:00:00,59.0,8.4,5.0,985.35,1.5,0.0,160,-1.7,0.0,97,18,3,1,2019,0,0,4.203645819792572,3.2180754863722245,0.5684905904902032,3.8323583708580786
2019-01-03 19:00:00,59.0,8.0,5.0,985.65,1.5,0.0,135,-1.9,0.0,96,19,3,1,2019,0,0,3.992865376383714,3.1855258578076464,0.5144988718117878,3.706446752856594
2019-01-03 20:00:00,62.0,7.6,5.0,986.05,1.5,0.0,290,-1.9,0.0,96,20,3,1,2019,0,0,3.7414719006138495,3.157851142493167,0.5144988718117878,3.5985416138518187
2019-01-03 21:00:00,63.0,7.6,5.0,986.25,1.5,0.0,285,-2.3,0.0,95,21,3,1,2019,0,0,3.4660483611320947,3.157851142493167,0.47921109535017653,3.640004261496009
2019-01-03 22:00:00,64.0,7.2,5.0,989.8,1.5,0.0,255,-1.9,0.0,95,22,3,1,2019,0,0,3.685122366945661,3.199489129737002,0.5075402249094613,3.548170899711787
2019-01-03 23:00:00,65.0,6.8,5.0,989.95,1.5,0.0,265,-1.9,0.0,95,23,3,1,2019,0,0,3.168424300630145,3.5151210962102364,0.4200252691516832,2.534712143135492
2019-01-04 00:00:00,66.0,6.8,5.0,990.1,1.5,0.0,290,-2.2,0.0,95,0,4,1,2019,0,0,3.07915387116492,3.5351453319287613,0.47921109535017653,2.395182467828193
2019-01-04 01:00:00,66.0,6.8,5.0,990.1,1.5,0.0,275,-2.1,0.0,95,1,4,1,2019,0,0,2.270061932814909,3.674780494914682,0.3968951520064931,3.041680267816666
2019-01-04 02:00:00,63.0,6.4,5.0,990.6,1.5,0.0,265,-2.1,0.0,94,2,4,1,2019,0,0,2.2854389263977377,3.866188433940569,0.2986220050616432,1.560814751301917
2019-01-04 03:00:00,64.0,6.4,5.0,987.3,1.5,0.0,280,-2.8,0.0,94,3,4,1,2019,0,0,2.910174418435893,3.8983296721084755,0.22729492133500656,1.1620564809157141
2019-01-04 04:00:00,64.0,6.4,5.0,987.6,1.5,0.0,275,-3.0,0.0,96,4,4,1,2019,0,0,2.8746939064271877,3.8963000697638672,0.19917867843182518,1.740220498237927
2019-01-04 05:00:00,64.0,6.4,5.0,987.95,1.5,0.0,285,-3.0,0.0,96,5,4,1,2019,0,0,2.5225235164208617,3.8539700804478585,0.20863885969272394,0.15862636682238312
2019-01-04 06:00:00,71.0,6.0,5.0,988.35,0.0,0.0,325,-2.6,0.0,95,6,4,1,2019,0,0,2.8587664491034026,3.6312502968263773,0.2812615155907736,2.78523343544108
2019-01-04 07:00:00,74.0,6.4,5.0,989.25,0.0,37.707,315,-2.4,0.0,94,7,4,1,2019,0,0,3.069911714231832,3.197856438944629,0.3811724064192834,3.583804999831575
2019-01-04 08:00:00,64.0,6.8,5.0,990.1,0.0,99.8997,345,-2.3,0.0,92,8,4,1,2019,0,0,3.398192867540289,2.7304638058861697,0.6008125661670783,4.144929957513025
2019-01-04 09:00:00,57.0,6.8,5.0,990.95,0.0,159.797,325,-2.1,0.0,90,9,4,1,2019,0,0,3.516310184229449,3.002707856984976,0.5350888744496008,4.074733528814292
2019-01-04 10:00:00,57.0,6.8,5.0,990.25,1.5,164.405,350,-2.1,0.0,93,10,4,1,2019,0,0,3.51244052407184,3.148453327827472,0.4934759924175027,3.8194558405118304
2019-01-04 11:00:00,50.0,6.8,5.0,989.55,0.0,184.787,300,-2.0,0.0,91,11,4,1,2019,0,0,3.6704608802467473,2.885917411804259,0.6743720384493955,4.307417535178636
2019-01-04 12:00:00,49.0,6.8,5.0,988.85,0.0,204.537,310,-1.8,0.0,85,12,4,1,2019,0,0,3.4071794634515578,3.3652247396572976,0.45742483647602694,3.672567089537094
2019-01-04 13:00:00,48.0,6.8,5.0,989.45,0.0,121.23299999999999,295,-2.1,0.0,91,13,4,1,2019,0,0,3.4775409223312246,3.549617364856881,0.4500560076103169,3.5037780055045085
2019-01-04 14:00:00,52.0,6.8,5.0,990.15,0.0,57.1392,345,-1.8,0.0,93,14,4,1,2019,0,0,3.786686527953882,3.3624565744944275,0.5214094303844035,3.836074586182994
2019-01-04 15:00:00,56.0,6.4,5.0,990.75,0.0,4.98447,340,-2.2,0.0,93,15,4,1,2019,0,0,3.7469124709660657,3.1587011407245402,0.5552634677779549,4.015900052821593
2019-01-04 16:00:00,58.0,6.8,5.0,991.1,1.5,0.0,335,-2.5,0.0,96,16,4,1,2019,0,0,3.9602416009634025,3.312001822320425,0.5144988718117878,3.658878868623967
2019-01-04 17:00:00,59.0,6.8,5.0,991.45,1.5,0.0,270,-3.3,0.0,96,17,4,1,2019,0,0,3.735762996333046,3.2778991825787354,0.5552634677779549,3.629424020814085
2019-01-04 18:00:00,63.0,6.4,5.0,991.85,3.0,0.0,290,-3.6,0.0,95,18,4,1,2019,0,0,3.5240047569421358,3.361069579982348,0.48636897957922337,3.0570672537885306
2019-01-04 19:00:00,66.0,6.0,5.0,994.75,1.5,0.0,265,-3.6,0.0,94,19,4,1,2019,0,0,3.865141000338593,3.258096538021482,0.5282725255612439,3.7050333131307283
2019-01-04 20:00:00,75.0,6.0,5.0,994.8,1.5,0.0,125,-3.6,0.0,93,20,4,1,2019,0,0,3.6594506473517514,3.2108436224072485,0.5552634677779549,3.7740198723438176
2019-01-04 21:00:00,77.0,6.0,5.0,994.8,2.0,0.0,280,-4.1,0.0,92,21,4,1,2019,0,0,3.9304521468885767,3.413784469543091,0.47921109535017653,2.2431641715360864
2019-01-04 22:00:00,81.0,5.6,5.0,994.55,2.0,0.0,270,-4.4,0.0,92,22,4,1,2019,0,0,3.891412042178091,3.165475080332623,0.5684905904902032,3.388817716484911
2019-01-04 23:00:00,77.0,5.6,5.0,993.85,2.0,0.0,285,-4.4,0.0,92,23,4,1,2019,0,0,4.162158947547628,2.8992213647707303,0.7034934698769009,1.8689828129262904
2019-01-05 00:00:00,75.0,5.6,5.0,991.25,2.0,0.0,335,-4.5,0.0,90,0,5,1,2019,0,0,3.8552410268597876,3.3141860046725258,0.5684905904902032,2.503957333905542
2019-01-05 01:00:00,73.0,5.6,5.0,993.55,1.5,0.0,260,-4.0,0.0,82,1,5,1,2019,0,0,3.9571875836354544,3.415757550538084,0.5144988718117878,3.1348026873913044
2019-01-05 02:00:00,70.0,5.6,5.0,993.3,0.0,0.0,0,-4.0,0.0,79,2,5,1,2019,0,0,3.6044075537243176,3.3350575764405894,0.5418590751107368,3.270579801515809
2019-01-05 03:00:00,71.0,5.2,5.0,992.6,0.0,0.0,125,-4.1,0.0,72,3,5,1,2019,0,0,3.5478918091280645,3.5553480614894135,0.4351533455147018,2.682274198448397
2019-01-05 04:00:00,68.0,4.8,0.5,992.55,0.0,0.0,270,-4.1,0.0,65,4,5,1,2019,0,0,3.5383472153749835,3.6548054698332657,0.3324642156340331,2.2431641715360864
2019-01-05 05:00:00,68.0,4.8,0.5,992.5,0.0,0.0,0,-4.1,0.0,64,5,5,1,2019,0,0,3.3210713564698913,3.7300214047669873,0.2986220050616432,1.1739361769818621
2019-01-05 06:00:00,69.0,4.4,0.5,989.15,0.0,0.0,295,-4.3,0.0,59,6,5,1,2019,0,0,3.554204524599481,3.4861510828703075,0.3489653050060222,2.683579874824303
2019-01-05 07:00:00,69.0,4.4,1.0,989.1,0.0,94.5837,130,-4.1,0.0,34,7,5,1,2019,0,0,3.625939690902655,3.3279095557906944,0.442632437472811,3.329737174370499
2019-01-05 08:00:00,68.0,4.0,1.0,989.15,0.0,227.419,265,-3.4,0.0,30,8,5,1,2019,0,0,3.753962345287595,3.06058325302393,0.5214094303844035,3.8215445711135434
2019-01-05 09:00:00,63.0,4.0,1.5,989.1,0.0,336.4190000000001,285,-2.9,0.0,17,9,5,1,2019,0,0,3.5287107556892443,3.278653063400193,0.4934759924175027,3.6042742998864568
2019-01-05 10:00:00,55.0,4.0,1.5,987.95,0.0,398.20099999999996,320,-2.3,0.0,16,10,5,1,2019,0,0,3.7616651344803014,3.004692030048148,0.6259384334164266,3.8118843767959203
2019-01-05 11:00:00,53.0,4.0,1.5,986.95,0.0,407.548,180,-1.9,0.0,5,11,5,1,2019,0,0,3.9569963564831245,3.525772102772224,0.47921109535017653,2.6704452270238894
2019-01-05 12:00:00,53.0,3.6,5.0,985.75,0.0,362.28,170,-1.3,0.0,1,12,5,1,2019,0,0,2.850128352646461,3.689878977312338,0.4500560076103169,2.776947929513398
2019-01-05 13:00:00,53.0,3.6,1.5,985.5,0.0,268.629,30,-1.1,0.0,3,13,5,1,2019,0,0,3.1166215773081425,3.546739708939541,0.5214094303844035,3.3725715585194562
2019-01-05 14:00:00,55.0,3.6,0.5,985.2,0.0,134.084,40,-1.4,0.0,44,14,5,1,2019,0,0,3.4772320938644237,3.539218639684645,0.5282725255612439,3.773142510401608
2019-01-05 15:00:00,56.0,3.6,5.0,984.8,0.0,6.928610000000001,170,-2.2,0.0,88,15,5,1,2019,0,0,3.9219733362813143,3.683866893121059,0.38906468958408574,2.7922810561615394
2019-01-05 16:00:00,62.0,3.6,5.0,987.9,0.0,0.0,35,-3.4,0.0,95,16,5,1,2019,0,0,4.087823355470915,3.393165217655813,0.4046647942684998,0.7812496509619941
2019-01-05 17:00:00,65.0,3.6,5.0,987.8,0.0,0.0,40,-4.3,0.0,92,17,5,1,2019,0,0,4.281377175900376,2.9079933425879174,0.5418590751107368,2.78523343544108
2019-01-05 18:00:00,69.0,3.6,5.0,989.3,0.0,0.0,160,-5.1,0.0,87,18,5,1,2019,0,0,4.3775152261505035,2.304583141341715,0.9008115230976942,2.3452038732065588
2019-01-05 19:00:00,71.0,3.6,0.5,987.8,0.0,0.0,85,-5.9,0.0,57,19,5,1,2019,0,0,4.821893144928059,1.9740809995310562,0.9778748954091429,2.363341470261784
2019-01-05 20:00:00,69.0,3.6,0.5,987.75,0.0,0.0,160,-6.2,0.0,51,20,5,1,2019,0,0,4.536676097994637,2.5047092583846835,0.8426011224767,0.30961477429937057
2019-01-05 21:00:00,68.0,3.6,0.5,984.75,0.0,0.0,25,-6.8,0.0,48,21,5,1,2019,0,0,4.779795551524252,1.778336461783405,1.0371623310168188,2.542255294728671
2019-01-05 22:00:00,66.0,3.6,1.0,984.15,0.0,0.0,0,-7.0,0.0,31,22,5,1,2019,0,0,5.073860411134479,2.1656192138602974,0.9908786106035168,2.3041039051402143
2019-01-05 23:00:00,67.0,4.0,1.5,983.55,0.0,0.0,0,-7.5,0.0,12,23,5,1,2019,0,0,5.00219985220647,1.982379860363128,1.1312730956448545,1.2200922002821928
2019-01-06 00:00:00,68.0,4.0,1.5,983.15,0.0,0.0,145,-5.8,0.0,10,0,6,1,2019,1,1,5.154389271837645,1.8656293236996147,1.0575124714230886,3.4347997739429768
2019-01-06 01:00:00,71.0,4.4,1.0,982.7,0.0,0.0,0,-6.6,0.0,22,1,6,1,2019,1,1,5.204281391384737,1.467874328335657,1.224128327016637,3.707853331701903
2019-01-06 02:00:00,76.0,4.8,1.0,982.35,0.0,0.0,0,-6.5,0.0,33,2,6,1,2019,1,1,5.276071788804784,1.4816045625986316,1.1752029059058147,3.4403251317018384
2019-01-06 03:00:00,78.0,6.0,1.0,982.0,0.0,0.0,30,-6.8,0.0,36,3,6,1,2019,1,1,5.099317519043464,2.4561641678359063,0.9055128439722268,2.9278066750845206
2019-01-06 04:00:00,83.0,7.2,0.5,981.65,0.0,0.0,0,-6.5,0.0,55,4,6,1,2019,1,1,4.980588355971451,1.8870696345827689,0.9994547077273264,3.1439022696530907
2019-01-06 05:00:00,87.0,7.6,5.0,981.3,0.0,0.0,0,-6.0,0.0,79,5,6,1,2019,1,1,5.0643024623399535,2.001480013097615,1.0205786519762758,2.98828963717473
2019-01-06 06:00:00,89.0,8.0,5.0,981.0,0.0,0.0,165,-5.9,0.0,97,6,6,1,2019,1,1,4.804922282843306,2.116255537782656,0.9735024732301208,3.081028841611131
2019-01-06 07:00:00,88.0,8.0,5.0,981.7,0.0,28.561999999999998,0,-5.3,0.0,96,7,6,1,2019,1,1,4.818748112713625,1.7011051044404875,0.9423482602469173,3.4205390972982506
2019-01-06 08:00:00,87.0,8.8,5.0,982.4,0.0,56.3475,0,-5.0,0.0,98,8,6,1,2019,1,1,4.828713681727929,1.59736534278292,0.9332658162775351,3.3686328421971283
2019-01-06 09:00:00,83.0,10.0,5.0,983.05,0.0,73.4955,135,-4.5,0.0,99,9,6,1,2019,1,1,4.720550366939361,1.9851308910284224,0.9194856292349738,3.3263122102346987
2019-01-06 10:00:00,78.0,10.0,5.0,982.95,0.0,174.313,0,-3.4,0.0,92,10,6,1,2019,1,1,4.899703733388974,1.811562077824738,1.0412656326558254,3.239627038954937
2019-01-06 11:00:00,76.0,10.0,0.5,982.8,0.0,366.98800000000006,0,-2.4,0.0,56,11,6,1,2019,1,1,4.962844630259907,2.1494339046078026,1.061533280162769,3.719961326703646
2019-01-06 12:00:00,72.0,9.6,1.0,982.65,0.0,362.034,55,-1.2,0.0,26,12,6,1,2019,1,1,4.965637885602648,2.589266642201148,1.160772978328104,3.5514633765524573
2019-01-06 13:00:00,69.0,8.4,1.5,982.85,0.0,270.762,200,-1.3,0.0,18,13,6,1,2019,1,1,5.13167230716483,2.982647022410511,1.0734996055861088,1.9206656001375626
2019-01-06 14:00:00,66.0,6.8,1.5,983.05,0.0,142.969,260,-1.3,0.0,16,14,6,1,2019,1,1,5.210469235991115,2.8530159801521586,1.1008763691340526,3.5498184931819785
2019-01-06 15:00:00,73.0,5.6,1.0,983.25,0.0,14.9022,215,-1.1,0.0,24,15,6,1,2019,1,1,5.228216774875557,2.405141674433403,1.065537986721711,3.8952877560118533
2019-01-06 16:00:00,77.0,4.8,1.0,983.55,0.0,0.0,0,-1.4,0.0,32,16,6,1,2019,1,1,5.104550587999187,2.3418057694675447,1.0892351278181718,3.8055307494690096
2019-01-06 17:00:00,80.0,4.4,1.0,983.85,0.0,0.0,290,-1.9,0.0,34,17,6,1,2019,1,1,5.247655426063016,1.1631508247068418,1.260957872835444,4.140076055232216
2019-01-06 18:00:00,80.0,4.4,1.0,984.15,0.0,0.0,275,-1.6,0.0,34,18,6,1,2019,1,1,5.3698470262102305,1.169381368441481,1.333842484634951,4.139163380567436
2019-01-06 19:00:00,82.0,4.8,0.5,984.55,0.0,0.0,100,-2.1,0.13183599999999998,46,19,6,1,2019,1,1,5.4166335716762575,1.4158531355845128,1.4839653687458674,4.170921281182709
2019-01-06 20:00:00,85.0,5.2,0.5,984.95,0.0,0.0,60,-1.2,0.0,50,20,6,1,2019,1,1,5.380404140357401,1.401182959519932,1.5451767067635664,4.422242030455395
2019-01-06 21:00:00,87.0,6.4,0.5,985.4,0.0,0.0,205,-0.8,0.0,48,21,6,1,2019,1,1,5.025195425376614,2.3758355760051844,1.0247504259000746,4.1735684768057935
