,rh,wind_spd,timestamp_utc,vis,slp,pod,dni,elev_angle,pres,h_angle,dewpt,snow,uv,solar_rad,wind_dir,ghi,dhi,app_temp,azimuth,temp,precip,clouds
2019-01-01 00:00:00,85.0,4.0,2019-01-01T00:00:00,0.5,1024.4,n,0.0,-64.41,987.1,,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.6,48.64,4.0,0.0,70
2019-01-01 01:00:00,84.0,4.0,2019-01-01T01:00:00,0.5,1024.0,n,0.0,-54.87,994.3,-90.0,-1.3,0.0,0.0,0.0,40.0,0.0,0.0,-2.8,68.64,1.2,0.0,70
2019-01-01 02:00:00,83.0,4.4,2019-01-01T02:00:00,5.0,1025.0,n,0.0,-44.09,995.1,-90.0,-1.1,0.0,0.0,0.0,80.0,0.0,0.0,-2.8,82.01,1.4,0.0,71
2019-01-01 03:00:00,84.0,4.4,2019-01-01T03:00:00,5.0,1024.0,n,0.0,-32.98,994.2,-90.0,-0.1,0.0,0.0,0.0,20.0,0.0,0.0,-2.9,92.5,1.4,0.0,73
2019-01-01 04:00:00,84.0,4.0,2019-01-01T04:00:00,5.0,1024.0,n,0.0,-21.94,994.0,-90.0,-1.1,0.0,0.0,0.0,110.0,0.0,0.0,-2.6,101.84,1.3,0.0,73
2019-01-01 05:00:00,86.0,4.0,2019-01-01T05:00:00,5.0,1025.0,n,0.0,-11.26,994.8,-90.0,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,110.97,1.3,0.0,71
2019-01-01 06:00:00,86.0,4.0,2019-01-01T06:00:00,0.5,1025.9,n,0.0,-1.23,988.5,,-3.0,0.0,0.0,0.0,320.0,0.0,0.0,-0.1,120.51,3.4,0.0,67
2019-01-01 07:00:00,85.0,4.0,2019-01-01T07:00:00,0.5,1026.0,d,425.0,7.82,988.6,-90.0,-3.1,0.0,1.3,81.389,50.0,95.85,47.19,0.4,130.95,3.8,0.0,61
2019-01-01 08:00:00,83.0,4.4,2019-01-01T08:00:00,1.0,1026.1,d,623.73,15.45,988.8,-72.0,-0.1,0.0,2.5,226.255,0.0,228.15,69.64,0.8,142.69,4.3,0.0,26
2019-01-01 09:00:00,77.0,4.8,2019-01-01T09:00:00,1.5,1026.2,d,715.26,21.14,989.0,,-1.3,0.0,3.6,333.038,320.0,333.04,81.96,1.1,155.93,4.7,0.0,3
2019-01-01 10:00:00,59.0,4.8,2019-01-01T10:00:00,5.0,1025.1,d,755.38,24.37,988.0,-36.0,-4.2,0.0,4.1,392.91,350.0,392.91,87.88,2.3,170.48,5.7,0.0,1
2019-01-01 11:00:00,53.0,4.8,2019-01-01T11:00:00,5.0,1024.1,d,759.68,24.75,987.2,-18.0,-4.2,0.0,4.1,399.94,340.0,399.94,88.53,3.4,185.65,6.6,0.0,0
2019-01-01 12:00:00,55.0,4.8,2019-01-01T12:00:00,5.0,1023.0,d,729.58,22.23,986.2,,-5.2,0.0,3.8,353.27,320.0,353.27,84.04,7.6,200.45,7.6,0.0,0
2019-01-01 13:00:00,57.0,4.4,2019-01-01T13:00:00,1.5,1022.8,d,654.13,17.13,985.9,18.0,-5.2,0.0,3.0,258.776,330.0,258.83,73.57,3.6,214.07,6.6,0.0,9
2019-01-01 14:00:00,57.0,4.0,2019-01-01T14:00:00,0.5,1022.5,d,493.83,9.94,985.5,36.0,-5.0,0.0,1.8,126.269,340.0,131.01,54.42,2.7,226.19,5.7,0.0,41
2019-01-01 15:00:00,65.0,4.4,2019-01-01T15:00:00,1.0,1022.3,n,76.88,1.22,985.2,,-4.3,0.0,1.5,8.12653,320.0,8.32,14.6,1.3,236.94,4.7,0.0,36
2019-01-01 16:00:00,73.0,4.0,2019-01-01T16:00:00,1.5,1022.6,n,0.0,-8.59,985.4,72.0,-4.3,0.0,0.0,0.0,360.0,0.0,0.0,0.5,246.68,3.9,0.0,3
2019-01-01 17:00:00,75.0,4.0,2019-01-01T17:00:00,5.0,1022.8,n,0.0,-19.13,985.4,-90.0,-4.3,0.0,0.0,0.0,240.0,0.0,0.0,-0.6,255.86,3.0,0.0,1
2019-01-01 18:00:00,79.0,3.6,2019-01-01T18:00:00,1.5,1023.1,n,0.0,-30.1,985.6,,-5.3,0.0,0.0,0.0,260.0,0.0,0.0,-1.3,265.09,2.2,0.0,4
2019-01-01 19:00:00,81.0,3.2,2019-01-01T19:00:00,1.5,1022.0,n,0.0,-41.23,991.9,-90.0,-4.2,0.0,0.0,0.0,40.0,0.0,0.0,-2.2,275.18,1.2,0.0,6
2019-01-01 20:00:00,80.0,3.2,2019-01-01T20:00:00,5.0,1021.0,n,0.0,-52.13,990.9,-90.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,287.59,1.0,0.0,1
2019-01-01 21:00:00,82.0,2.8,2019-01-01T21:00:00,5.0,1022.4,n,0.0,-62.12,984.7,,-5.3,0.0,0.0,0.0,280.0,0.0,0.0,-3.3,305.37,0.0,0.0,1
2019-01-01 22:00:00,84.0,2.8,2019-01-01T22:00:00,5.0,1020.0,n,0.0,-69.39,989.7,-90.0,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,334.49,0.6,0.0,1
2019-01-01 23:00:00,85.0,3.2,2019-01-01T23:00:00,5.0,1020.0,n,0.0,-70.42,989.6,-90.0,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,-3.4,15.31,0.2,0.0,1
2019-01-02 00:00:00,86.0,3.2,2019-01-02T00:00:00,1.5,1020.7,n,0.0,-64.41,982.7,,-6.2,0.0,0.0,0.0,270.0,0.0,0.0,-6.9,48.33,-2.7,0.0,13
2019-01-02 01:00:00,88.0,3.6,2019-01-02T01:00:00,1.5,1020.2,n,0.0,-54.89,982.1,-90.0,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,68.41,-3.2,0.0,4
2019-01-02 02:00:00,88.0,3.6,2019-01-02T02:00:00,1.5,1019.8,n,0.0,-44.13,981.6,-90.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,81.83,-3.8,0.0,4
2019-01-02 03:00:00,88.0,3.2,2019-01-02T03:00:00,1.0,1019.3,n,0.0,-33.02,981.1,,-8.2,0.0,0.0,0.0,280.0,0.0,0.0,-8.9,92.35,-4.3,0.0,23
2019-01-02 04:00:00,86.0,3.2,2019-01-02T04:00:00,1.5,1019.1,n,0.0,-21.97,980.9,-90.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,-9.2,101.7,-4.6,0.0,13
2019-01-02 05:00:00,87.0,3.2,2019-01-02T05:00:00,1.5,1019.0,n,0.0,-11.29,980.7,-90.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,110.83,-4.9,0.0,3
2019-01-02 06:00:00,88.0,2.8,2019-01-02T06:00:00,1.5,1018.8,n,0.0,-1.24,980.5,,-9.2,0.0,0.0,0.0,250.0,0.0,0.0,-9.5,120.37,-5.2,0.0,2
2019-01-02 07:00:00,87.0,2.8,2019-01-02T07:00:00,5.0,1018.3,d,424.98,7.82,980.2,-90.0,-9.2,0.0,2.3,95.83,0.0,95.83,47.19,-7.7,130.81,-3.7,0.0,1
2019-01-02 08:00:00,87.0,2.4,2019-01-02T08:00:00,1.5,1017.8,d,624.11,15.47,979.9,-72.0,-6.2,0.0,2.8,228.449,0.0,228.5,69.69,-5.4,142.55,-2.1,0.0,9
2019-01-02 09:00:00,82.0,3.2,2019-01-02T09:00:00,1.0,1017.3,d,715.85,21.19,979.7,,-4.2,0.0,2.8,326.937,120.0,333.84,82.05,-4.4,155.79,-0.6,0.0,34
2019-01-02 10:00:00,78.0,4.0,2019-01-02T10:00:00,5.0,1016.4,d,756.17,24.44,978.9,-36.0,-4.2,0.7,2.1,301.916,0.0,394.18,88.0,-4.3,170.35,0.0,0.0,71
2019-01-02 11:00:00,79.0,4.8,2019-01-02T11:00:00,5.0,1015.6,d,760.72,24.85,978.2,-18.0,-3.1,0.7,1.5,174.774,0.0,401.65,88.69,-4.2,185.54,0.5,0.0,92
2019-01-02 12:00:00,76.0,5.2,2019-01-02T12:00:00,5.0,1014.7,d,731.0,22.35,977.4,,-3.1,0.2,1.3,139.397,110.0,355.34,84.24,-3.6,200.36,1.1,0.0,94
2019-01-02 13:00:00,75.0,5.2,2019-01-02T13:00:00,5.0,1014.8,d,656.26,17.25,977.5,18.0,-3.1,0.2,1.1,102.431,250.0,261.11,73.85,-3.3,214.01,1.4,0.0,94
2019-01-02 14:00:00,80.0,4.8,2019-01-02T14:00:00,5.0,1014.9,d,497.67,10.07,977.7,36.0,-2.1,0.0,0.9,55.1645,280.0,133.25,54.84,-2.6,226.16,1.8,0.0,93
2019-01-02 15:00:00,81.0,4.0,2019-01-02T15:00:00,5.0,1015.0,n,86.35,1.35,977.8,,-1.1,0.0,0.7,3.68895,280.0,9.46,15.56,-1.7,236.92,2.1,0.0,92
2019-01-02 16:00:00,80.0,4.4,2019-01-02T16:00:00,5.0,1015.2,n,0.0,-8.45,978.0,72.0,-1.1,0.0,0.0,0.0,330.0,0.0,0.0,-2.2,246.67,1.9,0.0,89
2019-01-02 17:00:00,74.0,4.8,2019-01-02T17:00:00,5.0,1015.3,n,0.0,-18.99,978.1,-90.0,-2.1,0.0,0.0,0.0,280.0,0.0,0.0,-2.7,255.86,1.7,0.0,93
2019-01-02 18:00:00,71.0,4.4,2019-01-02T18:00:00,5.0,1015.5,n,0.0,-29.96,978.2,,-2.1,0.2,0.0,0.0,300.0,0.0,0.0,-2.7,265.09,1.5,0.0,92
2019-01-02 19:00:00,72.0,4.8,2019-01-02T19:00:00,5.0,1015.6,n,0.0,-41.09,978.3,-90.0,-3.1,0.2,0.0,0.0,260.0,0.0,0.0,-3.1,275.19,1.4,0.0,92
2019-01-02 20:00:00,74.0,5.2,2019-01-02T20:00:00,5.0,1015.8,n,0.0,-52.0,978.5,-90.0,-2.1,0.2,0.0,0.0,290.0,0.0,0.0,-3.4,287.58,1.3,0.0,93
2019-01-02 21:00:00,77.0,5.2,2019-01-02T21:00:00,5.0,1015.9,n,0.0,-61.98,978.6,,-1.1,0.2,0.0,0.0,250.0,0.0,0.0,-3.5,305.31,1.2,0.0,93
2019-01-02 22:00:00,79.0,5.6,2019-01-02T22:00:00,5.0,1015.8,n,0.0,-69.27,978.4,-90.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,-4.1,334.29,0.9,0.0,93
2019-01-02 23:00:00,79.0,6.0,2019-01-02T23:00:00,5.0,1015.6,n,0.0,-70.35,978.2,-90.0,-1.1,0.0,0.0,0.0,330.0,0.0,0.0,-4.8,14.95,0.5,0.0,92
2019-01-03 00:00:00,77.0,6.0,2019-01-03T00:00:00,5.0,1015.5,n,0.0,-64.41,978.0,,-1.1,0.0,0.0,0.0,280.0,0.0,0.0,-5.2,48.01,0.2,0.0,91
2019-01-03 01:00:00,77.0,6.0,2019-01-03T01:00:00,5.0,1015.4,n,0.0,-54.92,977.9,-90.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,-5.2,68.17,0.2,0.0,93
2019-01-03 02:00:00,75.0,5.6,2019-01-03T02:00:00,5.0,1015.4,n,0.0,-44.17,977.9,-90.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,-5.1,81.64,0.1,0.0,94
2019-01-03 03:00:00,74.0,5.6,2019-01-03T03:00:00,5.0,1015.3,n,0.0,-33.05,977.8,,0.0,0.7,0.0,0.0,220.0,0.0,0.0,-5.1,92.19,0.1,0.0,94
2019-01-03 04:00:00,73.0,6.4,2019-01-03T04:00:00,5.0,1014.0,n,0.0,-22.0,984.2,-90.0,-1.1,0.7,0.0,0.0,0.0,0.0,0.0,-5.1,101.55,0.4,0.0,94
2019-01-03 05:00:00,75.0,6.0,2019-01-03T05:00:00,5.0,1014.0,n,0.0,-11.31,984.2,-90.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,-5.1,110.69,0.3,0.0,94
2019-01-03 06:00:00,73.0,6.4,2019-01-03T06:00:00,5.0,1016.0,n,0.0,-1.26,978.5,,-1.1,0.7,0.0,0.0,320.0,0.0,0.0,-5.6,120.23,0.0,0.0,95
2019-01-03 07:00:00,74.0,7.6,2019-01-03T07:00:00,5.0,1015.0,d,425.18,7.82,985.1,-90.0,-1.1,0.7,0.8,33.3064,250.0,95.93,47.21,-5.9,130.67,0.2,0.0,96
2019-01-03 08:00:00,76.0,9.2,2019-01-03T08:00:00,5.0,1016.0,d,624.61,15.49,986.1,-72.0,-2.1,1.4,1.0,74.1402,0.0,228.98,69.76,-6.3,142.41,0.4,0.0,97
2019-01-03 09:00:00,73.0,10.0,2019-01-03T09:00:00,5.0,1017.0,d,716.53,21.24,979.5,,-2.1,0.7,1.2,100.36,320.0,334.77,82.14,-6.4,155.65,0.5,0.0,98
2019-01-03 10:00:00,78.0,10.4,2019-01-03T10:00:00,5.0,1016.9,d,757.03,24.52,979.4,-36.0,-1.1,0.7,1.3,108.862,0.0,395.58,88.13,-6.5,170.22,0.5,0.0,99
2019-01-03 11:00:00,65.0,10.4,2019-01-03T11:00:00,5.0,1016.8,d,761.83,24.94,979.3,-18.0,-1.1,0.7,1.4,130.644,0.0,403.49,88.86,-6.4,185.43,0.6,0.0,97
2019-01-03 12:00:00,61.0,10.4,2019-01-03T12:00:00,5.0,1016.7,d,732.5,22.46,979.3,,-3.1,0.7,1.3,124.133,280.0,357.53,84.46,-6.4,200.28,0.6,0.0,96
2019-01-03 13:00:00,60.0,10.0,2019-01-03T13:00:00,5.0,1017.0,d,658.47,17.38,979.5,18.0,-3.1,0.7,1.1,91.4894,330.0,263.51,74.14,-7.0,213.95,0.0,0.0,96
2019-01-03 14:00:00,61.0,9.6,2019-01-03T14:00:00,5.0,1017.2,d,501.63,10.21,979.6,36.0,-2.1,1.0,0.8,47.0762,260.0,135.59,55.28,-7.7,226.12,-0.6,0.0,96
2019-01-03 15:00:00,63.0,9.2,2019-01-03T15:00:00,5.0,1017.5,n,96.18,1.5,979.8,,-2.1,1.5,0.7,3.71499,230.0,10.7,16.53,-8.3,236.91,-1.2,0.0,96
2019-01-03 16:00:00,61.0,9.6,2019-01-03T16:00:00,5.0,1018.1,n,0.0,-8.31,980.3,72.0,-7.2,1.5,0.0,0.0,80.0,0.0,0.0,-9.1,246.66,-1.7,0.0,97
2019-01-03 17:00:00,61.0,9.2,2019-01-03T17:00:00,5.0,1018.6,n,0.0,-18.85,980.7,-90.0,-6.3,1.5,0.0,0.0,330.0,0.0,0.0,-9.5,255.87,-2.1,0.0,97
2019-01-03 18:00:00,59.0,8.4,2019-01-03T18:00:00,5.0,1019.2,n,0.0,-29.82,981.2,,-7.3,1.5,0.0,0.0,290.0,0.0,0.0,-9.9,265.11,-2.6,0.0,97
2019-01-03 19:00:00,59.0,8.0,2019-01-03T19:00:00,5.0,1019.5,n,0.0,-40.95,981.5,-90.0,-7.3,1.5,0.0,0.0,0.0,0.0,0.0,-9.8,275.2,-2.7,0.0,96
2019-01-03 20:00:00,62.0,7.6,2019-01-03T20:00:00,5.0,1019.9,n,0.0,-51.85,981.9,-90.0,-7.3,1.5,0.0,0.0,310.0,0.0,0.0,-9.8,287.59,-2.8,0.0,96
2019-01-03 21:00:00,63.0,7.6,2019-01-03T21:00:00,5.0,1020.2,n,0.0,-61.84,982.1,,-7.3,1.5,0.0,0.0,310.0,0.0,0.0,-9.9,305.28,-2.9,0.0,95
2019-01-03 22:00:00,64.0,7.2,2019-01-03T22:00:00,5.0,1019.0,n,0.0,-69.15,988.8,-90.0,-6.0,1.5,0.0,0.0,270.0,0.0,0.0,-8.3,334.1,-1.8,0.0,95
2019-01-03 23:00:00,65.0,6.8,2019-01-03T23:00:00,5.0,1019.0,n,0.0,-70.28,988.8,-90.0,-7.2,1.5,0.0,0.0,250.0,0.0,0.0,-8.2,14.58,-1.9,0.0,95
2019-01-04 00:00:00,66.0,6.8,2019-01-04T00:00:00,5.0,1019.0,n,0.0,-64.4,988.8,-90.0,-7.2,1.5,0.0,0.0,280.0,0.0,0.0,-8.5,47.68,-2.1,0.0,95
2019-01-04 01:00:00,66.0,6.8,2019-01-04T01:00:00,5.0,1019.0,n,0.0,-54.93,988.8,-90.0,-7.2,1.5,0.0,0.0,290.0,0.0,0.0,-8.7,67.92,-2.2,0.0,95
2019-01-04 02:00:00,63.0,6.4,2019-01-04T02:00:00,5.0,1020.0,n,0.0,-44.19,989.8,-90.0,-7.2,1.5,0.0,0.0,260.0,0.0,0.0,-8.5,81.44,-2.3,0.0,94
2019-01-04 03:00:00,64.0,6.4,2019-01-04T03:00:00,5.0,1021.3,n,0.0,-33.08,983.2,,-7.2,1.5,0.0,0.0,300.0,0.0,0.0,-9.5,92.02,-3.0,0.0,94
2019-01-04 04:00:00,64.0,6.4,2019-01-04T04:00:00,5.0,1021.6,n,0.0,-22.03,983.5,-90.0,-6.2,1.5,0.0,0.0,280.0,0.0,0.0,-9.5,101.4,-3.0,0.0,96
2019-01-04 05:00:00,64.0,6.4,2019-01-04T05:00:00,5.0,1021.9,n,0.0,-11.33,983.8,-90.0,-6.2,1.5,0.0,0.0,290.0,0.0,0.0,-9.5,110.55,-3.0,0.0,96
2019-01-04 06:00:00,71.0,6.0,2019-01-04T06:00:00,5.0,1022.2,n,0.0,-1.26,984.1,,-7.2,0.0,0.0,0.0,300.0,0.0,0.0,-9.3,120.09,-3.0,0.0,95
2019-01-04 07:00:00,74.0,6.4,2019-01-04T07:00:00,5.0,1023.1,d,425.62,7.83,985.0,-90.0,-9.3,0.0,0.8,37.707,350.0,96.12,47.26,-9.2,130.52,-2.8,0.0,94
2019-01-04 08:00:00,64.0,6.8,2019-01-04T08:00:00,5.0,1023.9,d,625.24,15.52,985.8,-72.0,-9.3,0.0,1.1,99.8997,350.0,229.58,69.83,-9.2,142.26,-2.6,0.0,92
2019-01-04 09:00:00,57.0,6.8,2019-01-04T09:00:00,5.0,1024.8,d,717.3,21.29,986.6,,-9.3,0.0,1.4,159.797,320.0,335.84,82.25,-8.9,155.51,-2.4,0.0,90
2019-01-04 10:00:00,57.0,6.8,2019-01-04T10:00:00,5.0,1024.7,d,757.97,24.6,986.6,-36.0,-9.3,1.5,1.5,164.405,350.0,397.12,88.27,-8.8,170.09,-2.3,0.0,93
2019-01-04 11:00:00,50.0,6.8,2019-01-04T11:00:00,5.0,1024.7,d,763.01,25.05,986.6,-18.0,-9.3,0.0,1.6,184.787,350.0,405.46,89.04,-8.5,185.32,-2.1,0.0,91
2019-01-04 12:00:00,49.0,6.8,2019-01-04T12:00:00,5.0,1024.6,d,734.07,22.59,986.5,,-8.0,0.0,1.6,204.537,310.0,359.85,84.69,-8.4,200.2,-2.0,0.0,85
2019-01-04 13:00:00,48.0,6.8,2019-01-04T13:00:00,5.0,1024.6,d,660.76,17.52,986.5,18.0,-6.3,0.0,1.2,121.233,280.0,266.01,74.45,-8.8,213.9,-2.3,0.0,91
2019-01-04 14:00:00,52.0,6.8,2019-01-04T14:00:00,5.0,1024.6,d,505.68,10.35,986.4,36.0,-8.0,0.0,0.9,57.1392,340.0,138.02,55.72,-9.0,226.09,-2.5,0.0,93
2019-01-04 15:00:00,56.0,6.4,2019-01-04T15:00:00,5.0,1024.6,n,106.33,1.64,986.4,,-9.2,0.0,0.7,4.98447,320.0,12.04,17.51,-9.2,236.89,-2.8,0.0,93
2019-01-04 16:00:00,58.0,6.8,2019-01-04T16:00:00,5.0,1025.1,n,0.0,-8.17,986.8,72.0,-8.2,1.5,0.0,0.0,320.0,0.0,0.0,-9.8,246.67,-3.1,0.0,96
2019-01-04 17:00:00,59.0,6.8,2019-01-04T17:00:00,5.0,1025.5,n,0.0,-18.71,987.2,-90.0,-7.2,1.5,0.0,0.0,290.0,0.0,0.0,-10.3,255.88,-3.5,0.0,96
2019-01-04 18:00:00,63.0,6.4,2019-01-04T18:00:00,5.0,1026.0,n,0.0,-29.68,987.6,,-5.0,3.0,0.0,0.0,320.0,0.0,0.0,-10.5,265.13,-3.8,0.0,95
2019-01-04 19:00:00,66.0,6.0,2019-01-04T19:00:00,5.0,1024.0,n,0.0,-40.8,993.4,-90.0,-5.2,1.5,0.0,0.0,260.0,0.0,0.0,-9.5,275.23,-3.2,0.0,94
2019-01-04 20:00:00,75.0,6.0,2019-01-04T20:00:00,5.0,1024.0,n,0.0,-51.71,993.4,-90.0,-5.2,1.5,0.0,0.0,0.0,0.0,0.0,-9.6,287.61,-3.3,0.0,93
2019-01-04 21:00:00,77.0,6.0,2019-01-04T21:00:00,5.0,1024.0,n,0.0,-61.7,993.4,-90.0,-6.2,1.5,0.0,0.0,270.0,0.0,0.0,-10.1,305.25,-3.6,0.0,92
2019-01-04 22:00:00,81.0,5.6,2019-01-04T22:00:00,5.0,1024.0,n,0.0,-69.01,993.3,-90.0,-6.2,1.5,0.0,0.0,280.0,0.0,0.0,-10.1,333.93,-3.8,0.0,92
2019-01-04 23:00:00,77.0,5.6,2019-01-04T23:00:00,5.0,1023.0,n,0.0,-70.2,992.3,-90.0,-6.2,1.5,0.0,0.0,310.0,0.0,0.0,-10.1,14.21,-3.8,0.0,92
2019-01-05 00:00:00,75.0,5.6,2019-01-05T00:00:00,5.0,1025.9,n,0.0,-64.38,987.4,,-6.2,2.0,0.0,0.0,320.0,0.0,0.0,-10.9,47.34,-4.5,0.0,90
2019-01-05 01:00:00,73.0,5.6,2019-01-05T01:00:00,5.0,1023.0,n,0.0,-54.94,992.5,-90.0,-7.2,1.5,0.0,0.0,260.0,0.0,0.0,-10.3,67.66,-4.0,0.0,82
2019-01-05 02:00:00,70.0,5.6,2019-01-05T02:00:00,5.0,1023.0,n,0.0,-44.21,992.5,-90.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,-10.4,81.24,-4.1,0.0,79
2019-01-05 03:00:00,71.0,5.2,2019-01-05T03:00:00,5.0,1022.0,n,0.0,-33.1,991.5,-90.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,-10.2,91.84,-4.1,0.0,72
2019-01-05 04:00:00,68.0,4.8,2019-01-05T04:00:00,0.5,1022.0,n,0.0,-22.05,991.5,-90.0,-8.2,0.0,0.0,0.0,260.0,0.0,0.0,-10.1,101.24,-4.2,0.0,65
2019-01-05 05:00:00,68.0,4.8,2019-01-05T05:00:00,0.5,1022.0,n,0.0,-11.34,991.5,-90.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,-10.1,110.4,-4.3,0.0,64
2019-01-05 06:00:00,69.0,4.4,2019-01-05T06:00:00,0.5,1023.3,n,0.0,-1.26,984.9,,-8.2,0.0,0.0,0.0,320.0,0.0,0.0,-10.4,119.94,-4.7,0.0,59
2019-01-05 07:00:00,69.0,4.4,2019-01-05T07:00:00,1.0,1023.2,d,426.29,7.85,984.9,-90.0,-8.2,0.0,1.8,94.5837,0.0,96.43,47.33,-9.8,130.37,-4.2,0.0,34
2019-01-05 08:00:00,68.0,4.0,2019-01-05T08:00:00,1.0,1023.2,d,625.99,15.56,984.9,-72.0,-8.2,0.0,2.4,227.419,260.0,230.3,69.93,-8.8,142.11,-3.7,0.0,30
2019-01-05 09:00:00,63.0,4.0,2019-01-05T09:00:00,1.5,1023.1,d,718.15,21.36,984.9,,-8.2,0.0,3.3,336.419,340.0,337.03,82.38,-8.2,155.36,-3.2,0.0,17
2019-01-05 10:00:00,55.0,4.0,2019-01-05T10:00:00,1.5,1021.8,d,758.98,24.69,983.7,-36.0,-8.2,0.0,3.7,398.201,320.0,398.79,88.43,-7.4,169.96,-2.5,0.0,16
2019-01-05 11:00:00,53.0,4.0,2019-01-05T11:00:00,1.5,1020.6,d,764.25,25.16,982.7,-18.0,-8.2,0.0,4.0,407.548,350.0,407.56,89.24,-6.4,185.22,-1.7,0.0,5
2019-01-05 12:00:00,53.0,3.6,2019-01-05T12:00:00,5.0,1019.3,d,735.7,22.72,981.5,,-9.2,0.0,3.8,362.28,310.0,362.28,84.93,-5.2,200.12,-1.0,0.0,1
2019-01-05 13:00:00,53.0,3.6,2019-01-05T13:00:00,1.5,1019.1,d,663.13,17.66,981.3,18.0,-8.0,0.0,3.2,268.629,30.0,268.63,74.76,-5.6,213.85,-1.3,0.0,3
2019-01-05 14:00:00,55.0,3.6,2019-01-05T14:00:00,0.5,1018.8,d,509.82,10.5,981.0,36.0,-8.0,0.0,1.8,134.084,40.0,140.55,56.18,-6.1,226.07,-1.7,0.0,44
2019-01-05 15:00:00,56.0,3.6,2019-01-05T15:00:00,5.0,1018.6,n,116.75,1.79,980.7,,-9.3,0.0,0.8,6.92861,310.0,13.47,18.5,-6.4,236.89,-2.0,0.0,88
2019-01-05 16:00:00,62.0,3.6,2019-01-05T16:00:00,5.0,1017.0,n,0.0,-8.02,986.8,72.0,-9.2,0.0,0.0,0.0,30.0,0.0,0.0,-7.4,246.68,-2.8,0.0,95
2019-01-05 17:00:00,65.0,3.6,2019-01-05T17:00:00,5.0,1017.0,n,0.0,-18.56,986.5,-90.0,-10.3,0.0,0.0,0.0,40.0,0.0,0.0,-8.3,255.9,-3.5,0.0,92
2019-01-05 18:00:00,69.0,3.6,2019-01-05T18:00:00,5.0,1017.0,n,0.0,-29.53,,,-10.2,0.0,0.0,0.0,280.0,0.0,0.0,-9.2,265.16,-4.3,0.0,87
2019-01-05 19:00:00,71.0,3.6,2019-01-05T19:00:00,0.5,1017.0,n,0.0,-40.65,986.4,-90.0,-10.2,0.0,0.0,0.0,40.0,0.0,0.0,-9.8,275.26,-4.8,0.0,57
2019-01-05 20:00:00,69.0,3.6,2019-01-05T20:00:00,0.5,1017.0,n,0.0,-51.56,986.3,-90.0,-10.1,0.0,0.0,0.0,160.0,0.0,0.0,-10.4,287.63,-5.3,0.0,51
2019-01-05 21:00:00,68.0,3.6,2019-01-05T21:00:00,0.5,1018.7,n,0.0,-61.54,980.3,,-10.2,0.0,0.0,0.0,50.0,0.0,0.0,-11.1,305.24,-5.8,0.0,48
2019-01-05 22:00:00,66.0,3.6,2019-01-05T22:00:00,1.0,1018.2,n,0.0,-68.87,979.8,-90.0,-10.2,0.0,0.0,0.0,0.0,0.0,0.0,-11.2,333.77,-5.9,0.0,31
2019-01-05 23:00:00,67.0,4.0,2019-01-05T23:00:00,1.5,1017.6,n,0.0,-70.12,979.2,-90.0,-10.2,0.0,0.0,0.0,0.0,0.0,0.0,-11.8,13.85,-6.1,0.0,12
2019-01-06 00:00:00,68.0,4.0,2019-01-06T00:00:00,1.5,1017.1,n,0.0,-64.35,978.7,,-10.1,0.0,0.0,0.0,290.0,0.0,0.0,-11.9,47.0,-6.2,0.0,10
2019-01-06 01:00:00,71.0,4.4,2019-01-06T01:00:00,1.0,1016.6,n,0.0,-54.95,978.2,-90.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.2,67.4,-6.2,0.0,22
2019-01-06 02:00:00,76.0,4.8,2019-01-06T02:00:00,1.0,1016.1,n,0.0,-44.23,977.8,-90.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.4,81.03,-6.1,0.0,33
2019-01-06 03:00:00,78.0,6.0,2019-01-06T03:00:00,1.0,1015.6,n,0.0,-33.12,977.3,,-9.2,0.0,0.0,0.0,60.0,0.0,0.0,-13.2,91.66,-6.1,0.0,36
2019-01-06 04:00:00,83.0,7.2,2019-01-06T04:00:00,0.5,1015.2,n,0.0,-22.06,976.9,-90.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.7,101.08,-6.0,0.0,55
2019-01-06 05:00:00,87.0,7.6,2019-01-06T05:00:00,5.0,1014.7,n,0.0,-11.34,976.4,-90.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.9,110.24,-6.0,0.0,79
