Timestamp,PM10,O3,CO,NO2,SO2
2019-01-01 00:00:00,,11.039999961853027,0.2784000039100647,18.947200775146484,2.0481998920440674
2019-01-01 01:00:00,,19.440000534057614,0.15080000460147858,11.440899848937988,2.5269999504089355
2019-01-01 02:00:00,,18.13999938964844,0.17399999499320984,14.535099983215332,2.606800079345703
2019-01-01 03:00:00,,18.3799991607666,0.23199999332427976,15.490099906921387,2.5004000663757324
2019-01-01 04:00:00,,16.639999389648438,0.25519999861717224,16.731599807739258,2.447200059890747
2019-01-01 05:00:00,,17.139999389648438,0.17399999499320984,14.821599960327148,2.580199956893921
2019-01-01 06:00:00,,20.1200008392334,0.11599999666213988,11.345399856567385,3.3250000476837163
2019-01-01 07:00:00,,12.15999984741211,0.10440000146627426,15.719300270080565,4.628399848937988
2019-01-01 08:00:00,,18.780000686645508,0.13920000195503235,14.324999809265135,5.905200004577638
2019-01-01 09:00:00,,24.10000038146973,0.12759999930858612,10.600500106811523,4.149600028991698
2019-01-01 10:00:00,,28.959999084472656,0.10440000146627426,8.002900123596191,3.9102001190185542
2019-01-01 11:00:00,,34.439998626708984,0.12759999930858612,7.65910005569458,4.25600004196167
2019-01-01 12:00:00,,47.7599983215332,0.05799999833106995,7.77370023727417,3.138799905776977
2019-01-01 13:00:00,,51.9000015258789,0.0812000036239624,10.963399887084961,
2019-01-01 14:00:00,,49.2599983215332,0.1624000072479248,14.955300331115724,2.0748000144958496
2019-01-01 15:00:00,,54.65999984741211,0.06960000097751617,13.637399673461914,1.9151999950408936
2019-01-01 16:00:00,,44.2400016784668,0.15080000460147858,22.308799743652344,1.8885999917984009
2019-01-01 17:00:00,,43.0,0.1972000002861023,18.45059967041016,
2019-01-01 18:00:00,,43.41999816894531,0.18559999763965607,17.743900299072266,
2019-01-01 19:00:00,,25.739999771118164,0.7192000150680542,35.35409927368164,2.9526000022888184
2019-01-01 20:00:00,,2.440000057220459,2.656399965286255,57.29980087280274,3.4047999382019043
2019-01-01 21:00:00,,4.980000019073486,4.361599922180177,67.21269989013672,4.442200183868408
2019-01-01 22:00:00,,4.820000171661377,4.9183998107910165,67.34639739990234,3.9368000030517583
2019-01-01 23:00:00,,5.3400001525878915,5.6143999099731445,59.53469848632813,3.830399990081787
2019-01-02 00:00:00,,4.619999885559082,4.268799781799316,47.32979965209961,3.537800073623657
2019-01-02 01:00:00,,3.380000114440918,3.224800109863281,41.31330108642578,2.5004000663757324
2019-01-02 02:00:00,,4.179999828338623,3.2016000747680664,34.227401733398445,1.7555999755859375
2019-01-02 03:00:00,,3.6800000667572017,3.0624001026153564,30.979999542236328,0.9575999975204468
2019-01-02 04:00:00,,2.9800000190734863,2.609999895095825,26.56789970397949,0.4521999955177307
2019-01-02 05:00:00,,2.380000114440918,2.2039999961853027,25.21199989318848,0.5320000052452087
2019-01-02 06:00:00,,2.0199999809265137,1.948799967765808,25.28840065002441,0.7447999715805054
2019-01-02 07:00:00,,1.6000000238418581,1.879199981689453,25.784799575805664,0.7182000279426575
2019-01-02 08:00:00,,1.4600000381469729,1.6239999532699585,28.17250061035156,0.6384000182151794
2019-01-02 09:00:00,,2.5199999809265137,1.4615999460220337,32.79489898681641,0.8777999877929688
2019-01-02 10:00:00,,,1.0440000295639038,27.69479942321777,0.8245999813079834
2019-01-02 11:00:00,,18.299999237060547,0.8235999941825867,28.30620002746582,1.5693999528884888
2019-01-02 12:00:00,,13.779999732971193,1.0207999944686892,46.107200622558594,1.5427999496459959
2019-01-02 13:00:00,,13.31999969482422,1.2064000368118286,47.272499084472656,2.0748000144958496
2019-01-02 14:00:00,,10.81999969482422,1.1483999490737915,51.66529846191406,1.9684000015258791
2019-01-02 15:00:00,,11.65999984741211,1.1019999980926514,48.38029861450195,4.734799861907959
2019-01-02 16:00:00,,23.13999938964844,0.6147999763488771,34.36090087890625,4.069799900054932
2019-01-02 17:00:00,,18.21999931335449,0.5684000253677368,39.57519912719727,3.032399892807007
2019-01-02 18:00:00,,19.07999992370605,0.5335999727249146,40.587501525878906,3.005800008773804
2019-01-02 19:00:00,,36.58000183105469,0.3944000005722046,24.39069938659668,2.0748000144958496
2019-01-02 20:00:00,,35.400001525878906,0.3828000128269196,29.203899383544922,1.436400055885315
2019-01-02 21:00:00,,39.63999938964844,0.3248000144958496,25.059200286865234,2.3673999309539795
2019-01-02 22:00:00,,45.47999954223633,0.3711999952793121,18.50790023803711,1.5427999496459959
2019-01-02 23:00:00,,30.68000030517578,0.5103999972343445,30.34989929199219,1.5959999561309814
2019-01-03 00:00:00,,17.739999771118164,0.6611999869346619,34.876598358154304,1.4098000526428225
2019-01-03 01:00:00,,34.11999893188477,0.33640000224113464,22.25149917602539,1.0906000137329102
2019-01-03 02:00:00,,29.63999938964844,0.3944000005722046,19.65390014648437,0.5852000117301941
2019-01-03 03:00:00,,19.059999465942386,0.7307999730110168,18.45059967041016,0.29260000586509705
2019-01-03 04:00:00,,18.26000022888184,0.5335999727249146,14.993499755859375,
2019-01-03 05:00:00,,28.020000457763672,0.3711999952793121,,0.18619999289512634
2019-01-03 06:00:00,,45.040000915527344,0.15080000460147858,11.19260025024414,
2019-01-03 07:00:00,,37.27999877929688,0.17399999499320984,14.305899620056152,8.565199851989746
2019-01-03 08:00:00,,30.81999969482422,0.2667999863624573,26.14789962768555,5.985000133514403
2019-01-03 09:00:00,,28.76000022888184,0.2899999916553497,29.776899337768555,8.618399620056152
2019-01-03 10:00:00,,33.279998779296875,0.2667999863624573,24.180599212646484,7.048999786376952
