Timestamp,relative_humidity,wind_speed,visibility,pressure,snow,solar_radiation,wind_direction,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,PM25,SO2
2019-01-01 00:00:00,1.0018224474577098,0.2857142857142857,0.0,0.6728414538500967,0.0,-0.7011237876056512,1.3293596911949876,-1.0685180631877715,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,-0.48339106247848374,-0.6074876457056483,-0.7410466522344842
2019-01-01 01:00:00,0.9520102428263195,0.2857142857142857,0.0,1.708842760573038,0.0,-0.7011237876056512,-1.0421457180848828,-1.3644477292528825,0.0,0.7000000000000001,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,-0.24292431577861764,-0.27000341579800924,-0.6840823134005221
2019-01-01 02:00:00,0.9021980381949294,0.3142857142857143,1.0,1.8239540168755979,0.0,-0.7011237876056512,-0.7033592310449013,-1.3433098959625174,0.0,0.71,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,-0.21214853834891806,-0.2369616626173608,-0.9280625559222021
2019-01-01 03:00:00,0.9520102428263195,0.3142857142857143,1.0,1.6944538535352323,0.0,-0.7011237876056512,-1.2115389616048735,-1.3433098959625174,0.0,0.73,0.13043478260869565,0.0,0.0,0.0,0.0,1.0,-0.1503085816859077,-0.20798129954651648,-0.821412500636803
2019-01-01 04:00:00,0.9520102428263195,0.2857142857142857,1.0,1.6656760394595882,0.0,-0.7011237876056512,-0.44926936576491516,-1.3538788126076997,0.0,0.73,0.17391304347826086,0.0,0.0,0.0,0.0,1.0,-0.32610556724859047,-0.39585421234802864,-0.5961766064352321
2019-01-01 05:00:00,1.0516346520890998,0.2857142857142857,1.0,1.7807872957621318,0.0,-0.7011237876056512,-1.3809322051248643,-1.3538788126076997,0.0,0.71,0.21739130434782608,0.0,0.0,0.0,0.0,1.0,-0.5506704025017185,-0.6266150249243166,-0.5412074187160304
2019-01-01 06:00:00,1.0516346520890998,0.2857142857142857,0.0,0.8742861523795562,0.0,-0.7011237876056512,1.3293596911949876,-1.1319315630588667,0.0,0.67,0.2608695652173913,0.0,0.0,0.0,0.0,1.0,-0.5048726880872112,-0.5552746046475653,-0.5488163843962179
2019-01-01 07:00:00,1.0018224474577098,0.2857142857142857,0.0,0.8886750594173782,0.0,-0.41348354981244956,-0.9574490963248874,-1.0896558964781369,0.0,0.61,0.30434782608695654,0.0,0.0,0.0,0.0,1.0,-0.578150916474842,-0.6825624147578446,-0.8907165574828293
2019-01-01 08:00:00,0.9021980381949294,0.3142857142857143,0.1111111111111111,0.9174528734930059,0.0,0.09849338427139415,-1.3809322051248643,-1.036811313252224,0.0,0.26,0.34782608695652173,0.0,0.0,0.0,0.0,1.0,-0.6405515097310824,-0.725316289224064,-0.468656239474161
2019-01-01 09:00:00,0.6033248104065885,0.3428571428571428,0.2222222222222222,0.9462306875686499,0.0,0.47587960983346594,1.3293596911949876,-0.9945356466714939,0.0,0.03,0.3913043478260869,0.0,0.0,0.0,0.0,1.0,-0.7217095656800744,-0.7713168757278772,-0.7155214575734858
2019-01-01 10:00:00,-0.29329487295843437,0.3428571428571428,1.0,0.8023416171904624,0.0,0.6874757262270151,1.5834495564749738,-0.8888464802196686,0.0,0.01,0.43478260869565216,0.0,0.0,0.0,0.0,1.0,-0.7214094254242877,-0.6844458568793935,-0.616076351297689
2019-01-01 11:00:00,-0.5921681007467753,0.3428571428571428,1.0,0.6872303608879188,0.0,0.7123207405617066,1.4987529347149784,-0.793726230413026,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,1.0,-0.9130611252415637,-0.8676423014423087,0.3191374450543019
2019-01-01 12:00:00,-0.492543691483995,0.3428571428571428,1.0,0.5433412905097311,0.0,0.5473823594806179,1.3293596911949876,-0.6880370639612008,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,1.0,-1.2719085006535078,-1.3244407303995636,1.1645570431428496
2019-01-01 13:00:00,-0.3929192822212147,0.3142857142857143,0.2222222222222222,0.5001745693962649,0.0,0.21342719809479432,1.414056312954983,-0.793726230413026,0.0,0.09,0.5652173913043478,0.0,0.0,0.0,0.0,1.0,-1.1806177021522326,-1.0844515136447221,0.7985196578242044
2019-01-01 14:00:00,-0.3929192822212147,0.2857142857142857,0.0,0.4426189412449932,0.0,-0.2548712819118869,1.4987529347149784,-0.8888464802196686,0.0,0.41000000000000003,0.6086956521739131,0.0,0.0,0.0,0.0,1.0,-0.975464312713139,-0.8905972442718957,0.7814844768247073
2019-01-01 15:00:00,0.0055783548299065625,0.3142857142857143,0.1111111111111111,0.3994522201315434,0.0,-0.672403481155964,1.3293596911949876,-0.9945356466714939,0.0,0.36,0.6521739130434783,0.0,0.0,0.0,0.0,1.0,-0.957539870185491,-1.062426303674782,0.39284907923136353
2019-01-01 16:00:00,0.40407599188102783,0.2857142857142857,0.2222222222222222,0.42823003420717115,0.0,-0.7011237876056512,1.6681461782349691,-1.079086979832954,0.0,0.03,0.6956521739130435,0.0,0.0,0.0,0.0,1.0,-0.6892066480999169,-0.7125830157733822,-0.15692249743118036
2019-01-01 17:00:00,0.5037004011438081,0.2857142857142857,1.0,0.42823003420717115,0.0,-0.7011237876056512,0.6517867171150246,-1.174207229639597,0.0,0.01,0.7391304347826086,0.0,0.0,0.0,0.0,1.0,-0.34990760699991463,-0.2877524441717625,-0.4542345868294467
